,0
460,restrain
461,inflationary
462,growth
463,government
464,reduce
465,taxes
466,well
467,spending
468,return
469,local
470,decisions
471,local
472,officials
473,provide
474,long
475,range
476,sufficiency
477,energy
478,national
479,security
480,needs
481,i
482,resisted
483,immense
484,pressures
485,election
486,year
487,open
488,floodgates
489,federal
490,money
491,temptation
492,promise
493,i
494,could
495,deliver
496,i
497,told
498,american
499,people
500,demonstrated
501,world
502,spirited
503,political
504,competition
505,chamber
506,americans
507,disagree
508,without
509,disagreeable
510,30
511,months
512,president
513,i
514,say
515,still
516,way
517,go
518,i
519,proud
520,long
521,way
522,come
523,together
524,i
525,proud
526,part
527,i
528,rebuilding
529,confidence
530,presidency
531,confidence
532,free
533,system
534,confidence
535,future
536,americans
537,believe
538,leaders
539,promise
540,tomorrow
541,holds
542,children
543,i
544,proud
545,today
546,america
547,peace
548,none
549,sons
550,fighting
551,dying
552,battle
553,anywhere
554,world
555,chance
556,peace
557,among
558,nations
559,improved
560,determination
561,honor
562,vital
563,commitments
564,defense
565,peace
566,freedom
567,i
568,proud
569,united
570,states
571,strong
572,defenses
573,strong
574,alliances
575,sound
576,courageous
577,foreign
578,policy
579,alliances
580,major
581,partners
582,great
583,industrial
584,democracies
585,western
586,europe
587,japan
588,canada
589,never
590,solid
591,consultations
592,mutual
593,security
594,defense
595,east
596,west
597,relations
598,grown
599,closer
600,collaboration
601,branched
602,new
603,fields
604,energy
605,economic
606,policy
607,relations
608,third
609,world
610,used
611,many
612,avenues
613,cooperation
614,including
615,summit
616,meetings
617,held
618,among
619,major
620,allied
621,countries
622,friendship
623,democracies
624,deeper
625,warmer
626,effective
627,time
628,30
629,years
630,maintaining
631,stability
632,strategic
633,nuclear
634,balance
635,pushing
636,back
637,specter
638,nuclear
639,war
640,decisive
641,step
642,forward
643,taken
644,vladivostok
645,accord
646,i
647,negotiated
648,general
649,secretary
650,brezhnev
651,joint
652,recognition
653,equal
654,ceiling
655,placed
656,number
657,strategic
658,weapons
659,side
660,resolve
661,wisdom
662,part
663,nations
664,good
665,agreement
666,well
667,within
668,reach
669,year
670,framework
671,peace
672,middle
673,east
674,built
675,hopes
676,future
677,progress
678,middle
679,east
680,stirred
681,historic
682,agreements
683,reached
684,trust
685,confidence
686,formed
687,thanks
688,american
689,leadership
690,prospects
691,peace
692,middle
693,east
694,brighter
695,three
696,decades
697,arab
698,states
699,israel
700,continue
701,look
702,us
703,lead
704,confrontation
705,war
706,new
707,era
708,accommodation
709,peace
710,alternative
711,persevere
712,i
713,sure
714,opportunities
715,final
716,settlement
717,great
718,price
719,failure
720,return
721,bloodshed
722,hatred
723,long
724,brought
725,tragedy
726,peoples
727,area
728,repeatedly
729,edged
730,world
731,brink
732,war
733,relationship
734,people
735,republic
736,china
737,proving
738,importance
739,durability
740,finding
741,common
742,ground
743,two
744,countries
745,basic
746,questions
747,international
748,affairs
749,two
750,trips
751,asia
752,president
753,reaffirmed
754,america
755,continuing
756,vital
757,interest
758,peace
759,security
760,asia
761,pacific
762,basin
763,established
764,new
765,partnership
766,japan
767,confirmed
768,dedication
769,security
770,korea
771,reinforced
772,ties
773,free
774,nations
775,southeast
776,asia
777,historic
778,dialog
779,begun
780,industrial
781,nations
782,developing
783,nations
784,proposals
785,table
786,initiatives
787,united
788,states
789,including
790,food
791,energy
792,technology
793,trade
794,investment
795,commodities
796,well
797,launched
798,process
799,shaping
800,positive
801,reliable
802,economic
803,relations
804,rich
805,nations
806,poor
807,nations
808,long
809,term
810,made
811,progress
812,trade
813,negotiations
814,avoided
815,protectionism
816,recession
817,strengthened
818,international
819,monetary
820,system
821,past
822,two
823,years
824,free
825,world
826,important
827,economic
828,powers
829,already
830,brought
831,important
832,changes
833,serve
834,developed
835,developing
836,economies
837,momentum
838,already
839,achieved
840,must
841,nurtured
842,strengthened
843,prosperity
844,rich
845,poor
846,depends
847,upon
848,latin
849,america
850,relations
851,taken
852,new
853,maturity
854,sense
855,common
856,enterprise
857,africa
858,quest
859,peace
860,racial
861,justice
862,economic
863,progress
864,crucial
865,point
866,united
867,states
868,close
869,cooperation
870,united
871,kingdom
872,actively
873,engaged
874,historic
875,process
876,change
877,come
878,warfare
879,chaos
880,foreign
881,intervention
882,come
883,negotiated
884,fair
885,solutions
886,ensuring
887,majority
888,rule
889,minority
890,rights
891,economic
892,advance
893,america
894,committed
895,side
896,peace
897,justice
898,principle
899,africa
900,shape
901,future
902,free
903,outside
904,intervention
905,american
906,leadership
907,helped
908,stimulate
909,new
910,international
911,efforts
912,stem
913,proliferation
914,nuclear
915,weapons
916,shape
917,comprehensive
918,treaty
919,governing
920,use
921,oceans
922,i
923,gratified
924,accomplishments
925,constitute
926,record
927,broad
928,success
929,america
930,peace
931,prosperity
932,mankind
933,administration
934,leaves
935,successor
936,world
937,better
938,condition
939,found
940,leave
941,well
942,solid
943,foundation
944,progress
945,range
946,issues
947,vital
948,well
949,america
950,achieved
951,field
952,foreign
953,affairs
954,accomplished
955,new
956,administration
957,demonstrate
958,genius
959,americans
960,working
961,together
962,common
963,good
964,remarkable
965,ability
966,work
967,together
968,made
969,us
970,unique
971,nation
972,congress
973,president
974,people
975,striving
976,better
977,world
978,i
979,know
980,patriotic
981,americans
982,want
983,nation
984,foreign
985,policy
986,succeed
987,i
988,urge
989,members
990,party
991,congress
992,give
993,new
994,president
995,loyal
996,support
997,area
998,i
999,express
1000,hope
1001,new
1002,congress
1003,reexamine
1004,constitutional
1005,role
1006,international
1007,affairs
1008,exclusive
1009,right
1010,declare
1011,war
1012,duty
1013,advise
1014,consent
1015,part
1016,senate
1017,power
1018,purse
1019,part
1020,house
1021,ample
1022,authority
1023,legislative
1024,branch
1025,jealously
1026,guarded
1027,may
1028,careless
1029,powers
1030,past
1031,justify
1032,congressional
1033,intrusion
1034,obstruction
1035,proper
1036,exercise
1037,presidential
1038,responsibilities
1039,future
1040,one
1041,commander
1042,chief
1043,times
1044,crises
1045,cannot
1046,managed
1047,wars
1048,cannot
1049,waged
1050,committee
1051,peace
1052,pursued
1053,solely
1054,parliamentary
1055,debate
1056,ears
1057,world
1058,president
1059,speaks
1060,nation
1061,course
1062,ultimately
1063,accountable
1064,congress
1065,courts
1066,people
1067,emissaries
1068,must
1069,handicapped
1070,advance
1071,relations
1072,foreign
1073,governments
1074,sometimes
1075,happened
1076,past
1077,home
1078,i
1079,encouraged
1080,nation
1081,recovery
1082,recession
1083,steady
1084,return
1085,sound
1086,economic
1087,growth
1088,continuing
1089,recent
1090,period
1091,uncertainty
1092,part
1093,price
1094,pay
1095,free
1096,elections
1097,pressing
1098,need
1099,today
1100,future
1101,jobs
1102,productive
1103,permanent
1104,jobs
1105,created
1106,thriving
1107,economy
1108,must
1109,revise
1110,tax
1111,system
1112,ease
1113,burden
1114,heavy
1115,taxation
1116,encourage
1117,investment
1118,necessary
1119,creation
1120,productive
1121,jobs
1122,americans
1123,want
1124,work
1125,earlier
1126,month
1127,i
1128,proposed
1129,permanent
1130,income
1131,tax
1132,reduction
1133,10
1134,billion
1135,current
1136,levels
1137,including
1138,raising
1139,personal
1140,exemption
1141,750
1142,1
1143,000
1144,i
1145,also
1146,recommended
1147,series
1148,measures
1149,stimulate
1150,investment
1151,accelerated
1152,depreciation
1153,new
1154,plants
1155,equipment
1156,areas
1157,high
1158,unemployment
1159,reduction
1160,corporate
1161,tax
1162,rate
1163,48
1164,46
1165,percent
1166,eliminating
1167,present
1168,double
1169,taxation
1170,dividends
1171,i
1172,strongly
1173,urge
1174,congress
1175,pass
1176,measures
1177,help
1178,create
1179,productive
1180,permanent
1181,jobs
1182,private
1183,economy
1184,essential
1185,future
1186,basic
1187,trends
1188,good
1189,brink
1190,another
1191,recession
1192,economic
1193,disaster
1194,follow
1195,prudent
1196,policies
1197,encourage
1198,productive
1199,investment
1200,discourage
1201,destructive
1202,inflation
1203,come
1204,top
1205,i
1206,sure
1207,successfully
1208,cut
1209,inflation
1210,half
1211,i
1212,took
1213,office
1214,consumer
1215,price
1216,index
1217,rising
1218,12
1219,2
1220,percent
1221,year
1222,1976
1223,rate
1224,inflation
1225,5
1226,percent
1227,created
1228,jobs
1229,four
1230,million
1231,jobs
1232,today
1233,spring
1234,1975
1235,throughout
1236,nation
1237,today
1238,88
1239,million
1240,people
1241,useful
1242,productive
1243,jobs
1244,time
1245,nation
1246,history
1247,still
1248,many
1249,americans
1250,unemployed
1251,greatest
1252,regret
1253,i
1254,i
1255,leave
1256,office
1257,brought
1258,congress
1259,much
1260,delay
1261,renewal
1262,general
1263,revenue
1264,sharing
1265,expanded
1266,community
1267,development
1268,federal
1269,manpower
1270,programs
1271,began
1272,significant
1273,urban
1274,mass
1275,transit
1276,program
1277,federal
1278,programs
1279,today
1280,provide
1281,funds
1282,states
1283,local
1284,governments
1285,ever
1286,70
1287,billion
1288,current
1289,fiscal
1290,year
1291,programs
1292,others
1293,provide
1294,aid
1295,directly
1296,individuals
1297,kept
1298,faith
1299,tradition
1300,compassionate
1301,help
1302,need
1303,begin
1304,third
1305,century
1306,proud
1307,progress
1308,made
1309,meeting
1310,human
1311,needs
1312,citizens
1313,cut
1314,growth
1315,crime
1316,nearly
1317,90
1318,percent
1319,two
1320,years
1321,ago
1322,crime
1323,increasing
1324,rate
1325,18
1326,percent
1327,annually
1328,first
1329,three
1330,quarters
1331,1976
1332,growth
1333,rate
1334,cut
1335,2
1336,percent
1337,crime
1338,fear
1339,crime
1340,remains
1341,one
1342,serious
1343,problems
1344,facing
1345,citizens
1346,successes
1347,disappointments
1348,bluntly
1349,i
1350,must
1351,remind
1352,made
1353,satisfactory
1354,progress
1355,toward
1356,achieving
1357,energy
1358,independence
1359,energy
1360,absolutely
1361,vital
1362,defense
1363,country
1364,strength
1365,economy
1366,quality
1367,lives
1368,two
1369,years
1370,ago
1371,i
1372,proposed
1373,congress
1374,first
1375,comprehensive
1376,national
1377,energy
1378,program
1379,specific
1380,coordinated
1381,set
1382,measures
1383,would
1384,end
1385,vulnerability
1386,embargo
1387,blockade
1388,arbitrary
1389,price
1390,increases
1391,would
1392,mobilize
1393,u
1394,technology
1395,resources
1396,supply
1397,significant
1398,share
1399,free
1400,world
1401,energy
1402,1985
1403,major
1404,energy
1405,proposals
1406,i
1407,submitted
1408,two
1409,years
1410,ago
1411,half
1412,belatedly
1413,became
1414,law
1415,1973
1416,dependent
1417,upon
1418,foreign
1419,oil
1420,imports
1421,36
1422,percent
1423,needs
1424,today
1425,40
1426,percent
1427,dependent
1428,pay
1429,34
1430,billion
1431,foreign
1432,oil
1433,year
1434,vulnerability
1435,present
1436,future
1437,intolerable
1438,must
1439,ended
1440,answer
1441,stand
1442,national
1443,energy
1444,effort
1445,today
1446,reminds
1447,old
1448,argument
1449,whether
1450,tank
1451,half
1452,full
1453,half
1454,empty
1455,pessimist
1456,say
1457,half
1458,failed
1459,achieve
1460,10
1461,year
1462,energy
1463,goals
1464,optimist
1465,say
1466,half
1467,succeeded
1468,i
1469,always
1470,optimist
1471,must
1472,make
1473,lost
1474,time
1475,laid
1476,solid
1477,foundation
1478,completing
1479,enormous
1480,task
1481,confronts
1482,us
1483,i
1484,signed
1485,law
1486,five
1487,major
1488,energy
1489,bills
1490,contain
1491,significant
1492,measures
1493,conservation
1494,resource
1495,development
1496,stockpiling
1497,standby
1498,authorities
1499,moved
1500,forward
1501,develop
1502,naval
1503,petroleum
1504,reserves
1505,build
1506,500
1507,million
1508,barrel
1509,strategic
1510,petroleum
1511,stockpile
1512,phase
1513,unnecessary
1514,government
1515,allocation
1516,price
1517,controls
1518,develop
1519,lasting
1520,relationship
1521,oil
1522,consuming
1523,nations
1524,improve
1525,efficiency
1526,energy
1527,use
1528,conservation
1529,automobiles
1530,buildings
1531,industry
1532,expand
1533,research
1534,new
1535,technology
1536,renewable
1537,resources
1538,wind
1539,power
1540,geothermal
1541,solar
1542,energy
1543,actions
1544,significant
1545,long
1546,term
1547,beginning
1548,i
1549,recently
1550,submitted
1551,congress
1552,proposals
1553,reorganize
1554,federal
1555,energy
1556,structure
1557,hard
1558,choices
1559,remain
1560,serious
1561,reducing
1562,dependence
1563,upon
1564,foreign
1565,energy
1566,include
1567,programs
1568,reverse
1569,declining
1570,production
1571,natural
1572,gas
1573,increase
1574,incentives
1575,domestic
1576,crude
1577,oil
1578,production
1579,i
1580,proposed
1581,minimize
1582,environmental
1583,uncertainties
1584,affecting
1585,coal
1586,development
1587,expand
1588,nuclear
1589,power
1590,generation
1591,create
1592,energy
1593,independence
1594,authority
1595,provide
1596,government
1597,financial
1598,assistance
1599,vital
1600,energy
1601,programs
1602,private
1603,capital
1604,available
1605,must
1606,explore
1607,every
1608,reasonable
1609,prospect
1610,meeting
1611,energy
1612,needs
1613,current
1614,domestic
1615,reserves
1616,oil
1617,natural
1618,gas
1619,begin
1620,dwindle
1621,next
1622,decade
1623,i
1624,urgently
1625,ask
1626,congress
1627,new
1628,administration
1629,move
1630,quickly
1631,issues
1632,nation
1633,resources
1634,capability
1635,achieve
1636,energy
1637,goals
1638,government
1639,proceed
1640,i
1641,think
1642,i
1643,disappointed
1644,inability
1645,complete
1646,many
1647,meaningful
1648,organizational
1649,reforms
1650,i
1651,contemplated
1652,federal
1653,government
1654,although
1655,start
1656,made
1657,example
1658,federal
1659,judicial
1660,system
1661,long
1662,served
1663,modal
1664,courts
1665,today
1666,threatened
1667,shortage
1668,qualified
1669,federal
1670,judges
1671,explosion
1672,litigation
1673,claiming
1674,federal
1675,jurisdiction
1676,i
1677,commend
1678,new
1679,administration
1680,congress
1681,recent
1682,report
1683,recommendations
1684,department
1685,justice
1686,undertaken
1687,request
1688,needs
1689,federal
1690,courts
1691,i
1692,especially
1693,endorse
1694,proposals
1695,new
1696,commission
1697,judicial
1698,appointment
1699,process
1700,judicial
1701,branch
1702,government
1703,may
1704,require
1705,reinforcement
1706,budgets
1707,payrolls
1708,branches
1709,remain
1710,staggering
1711,i
1712,cannot
1713,help
1714,observe
1715,white
1716,house
1717,staff
1718,executive
1719,office
1720,president
1721,reduced
1722,total
1723,number
1724,civilians
1725,executive
1726,branch
1727,contained
1728,1970s
1729,legislative
1730,branch
1731,increased
1732,substantially
1733,although
1734,membership
1735,congress
1736,remains
1737,535
1738,congress
1739,costs
1740,taxpayers
1741,million
1742,dollars
1743,per
1744,member
1745,whole
1746,legislative
1747,budget
1748,passed
1749,billion
1750,dollar
1751,mark
1752,set
1753,reduce
1754,growth
1755,size
1756,spending
1757,federal
1758,government
1759,president
1760,accomplish
1761,alone
1762,congress
1763,sidetracked
1764,requests
1765,authority
1766,consolidate
1767,overlapping
1768,programs
1769,agencies
1770,return
1771,decisionmaking
1772,responsibility
1773,state
1774,local
1775,governments
1776,block
1777,grants
1778,instead
1779,rigid
1780,categorical
1781,programs
1782,eliminate
1783,unnecessary
1784,red
1785,tape
1786,outrageously
1787,complex
1788,regulations
1789,made
1790,progress
1791,cutting
1792,back
1793,expansion
1794,government
1795,intrusion
1796,individual
1797,lives
1798,believe
1799,much
1800,done
1801,i
1802,know
1803,done
1804,tough
1805,temporarily
1806,painful
1807,surgery
1808,congress
1809,prepared
1810,president
1811,face
1812,real
1813,political
1814,problem
1815,i
1816,wish
1817,successor
1818,working
1819,substantial
1820,majority
1821,party
1822,best
1823,success
1824,reforming
1825,costly
1826,cumbersome
1827,machinery
1828,federal
1829,government
1830,task
1831,self
1832,government
1833,never
1834,finished
1835,problems
1836,great
1837,opportunities
1838,greater
1839,america
1840,first
1841,goal
1842,always
1843,peace
1844,honor
1845,america
1846,must
1847,remain
1848,first
1849,keeping
1850,peace
1851,world
1852,remain
1853,first
1854,peace
1855,never
1856,second
1857,defense
1858,presenting
1859,state
1860,union
1861,congress
1862,american
1863,people
1864,i
1865,special
1866,obligation
1867,commander
1868,chief
1869,report
1870,national
1871,defense
1872,survival
1873,free
1874,independent
1875,people
1876,requires
1877,strong
1878,military
1879,forces
1880,well
1881,equipped
1882,highly
1883,trained
1884,perform
1885,assigned
1886,mission
1887,i
1888,particularly
1889,gratified
1890,report
1891,past
1892,two
1893,years
1894,able
1895,reverse
1896,dangerous
1897,decline
1898,previous
1899,decade
1900,real
1901,resources
1902,country
1903,devoting
1904,national
1905,defense
1906,immediate
1907,problem
1908,i
1909,faced
1910,1974
1911,evidence
1912,unmistakable
1913,soviet
1914,union
1915,steadily
1916,increasing
1917,resources
1918,applied
1919,building
1920,military
1921,strength
1922,period
1923,united
1924,states
1925,real
1926,defense
1927,spending
1928,declined
1929,three
1930,budgets
1931,arrested
1932,dangerous
1933,decline
1934,established
1935,positive
1936,trend
1937,essential
1938,ability
1939,contribute
1940,peace
1941,stability
1942,world
1943,vietnam
1944,war
1945,materially
1946,psychologically
1947,affected
1948,overall
1949,defense
1950,posture
1951,dangerous
1952,anti
1953,military
1954,sentiment
1955,discouraged
1956,defense
1957,spending
1958,unfairly
1959,disparaged
1960,men
1961,women
1962,serve
1963,armed
1964,forces
1965,challenge
1966,confronts
1967,country
1968,whether
1969,national
1970,determination
1971,continue
1972,essential
1973,defense
1974,effort
1975,long
1976,term
1977,must
1978,continued
1979,longer
1980,afford
1981,oscillate
1982,year
1983,year
1984,vital
1985,matter
1986,indeed
1987,duty
1988,look
1989,beyond
1990,immediate
1991,question
1992,budgets
1993,examine
1994,nature
1995,problem
1996,face
1997,next
1998,generation
1999,i
2000,first
2001,recent
2002,president
2003,able
2004,address
2005,long
2006,term
2007,basic
2008,issues
2009,without
2010,burden
2011,vietnam
2012,war
2013,indochina
2014,consumed
2015,enormous
2016,resources
2017,time
2018,overwhelming
2019,strategic
2020,superiority
2021,enjoyed
2022,disappearing
2023,past
2024,years
2025,result
2026,decisions
2027,united
2028,states
2029,strategic
2030,forces
2031,leveled
2032,yet
2033,soviet
2034,union
2035,continued
2036,steady
2037,constant
2038,buildup
2039,forces
2040,committing
2041,high
2042,percentage
2043,national
2044,economic
2045,effort
2046,defense
2047,united
2048,states
2049,never
2050,tolerate
2051,shift
2052,strategic
2053,balance
2054,us
2055,even
2056,situation
2057,american
2058,people
2059,allies
2060,believe
2061,balance
2062,shifting
2063,us
2064,united
2065,states
2066,would
2067,risk
2068,serious
2069,political
2070,consequences
2071,world
2072,came
2073,believe
2074,adversaries
2075,decisive
2076,margin
2077,superiority
2078,maintain
2079,strategic
2080,balance
2081,must
2082,look
2083,ahead
2084,1980s
2085,beyond
2086,sophistication
2087,modern
2088,weapons
2089,requires
2090,make
2091,decisions
2092,ensure
2093,security
2094,10
2095,years
2096,therefore
2097,i
2098,consistently
2099,advocated
2100,strongly
2101,urged
2102,pursue
2103,three
2104,critical
2105,strategic
2106,programs
2107,trident
2108,missile
2109,launching
2110,submarine
2111,b
2112,1
2113,bomber
2114,superior
2115,capability
2116,penetrate
2117,modern
2118,air
2119,defenses
2120,advanced
2121,intercontinental
2122,ballistic
2123,missile
2124,better
2125,able
2126,survive
2127,nuclear
2128,attack
2129,deliver
2130,devastating
2131,retaliatory
2132,strike
2133,era
2134,strategic
2135,nuclear
2136,forces
2137,rough
2138,equilibrium
2139,risks
2140,conflict
2141,nuclear
2142,threshold
2143,may
2144,grow
2145,perilous
2146,major
2147,long
2148,term
2149,objective
2150,therefore
2151,maintain
2152,capabilities
2153,deal
2154,thereby
2155,deter
2156,conventional
2157,challenges
2158,crises
2159,particularly
2160,europe
2161,cannot
2162,rely
2163,solely
2164,strategic
2165,forces
2166,guarantee
2167,security
2168,deter
2169,types
2170,aggression
2171,must
2172,superior
2173,naval
2174,marine
2175,forces
2176,maintain
2177,freedom
2178,seas
2179,strong
2180,multipurpose
2181,tactical
2182,air
2183,forces
2184,mobile
2185,modern
2186,ground
2187,forces
2188,accordingly
2189,i
2190,directed
2191,long
2192,term
2193,effort
2194,improve
2195,worldwide
2196,capabilities
2197,deal
2198,regional
2199,crises
2200,i
2201,submitted
2202,five
2203,year
2204,naval
2205,building
2206,program
2207,indispensable
2208,nation
2209,maritime
2210,strategy
2211,security
2212,europe
2213,integrity
2214,nato
2215,remain
2216,cornerstone
2217,american
2218,defense
2219,policy
2220,i
2221,initiated
2222,special
2223,long
2224,term
2225,program
2226,ensure
2227,capacity
2228,alliance
2229,deter
2230,defeat
2231,aggression
2232,europe
2233,i
2234,leave
2235,office
2236,i
2237,report
2238,national
2239,defense
2240,effectively
2241,deterring
2242,conflict
2243,today
2244,armed
2245,forces
2246,capable
2247,carrying
2248,variety
2249,missions
2250,assigned
2251,programs
2252,underway
2253,assure
2254,deter
2255,war
2256,years
2257,ahead
2258,i
2259,also
2260,must
2261,warn
2262,require
2263,sustained
2264,effort
2265,period
2266,years
2267,maintain
2268,capabilities
2269,must
2270,wisdom
2271,stamina
2272,courage
2273,prepare
2274,today
2275,perils
2276,tomorrow
2277,i
2278,believe
2279,i
2280,look
2281,future
2282,i
2283,assure
2284,i
2285,intend
2286,go
2287,good
2288,many
2289,years
2290,i
2291,say
2292,confidence
2293,state
2294,union
2295,good
2296,must
2297,go
2298,making
2299,better
2300,better
2301,gathering
2302,symbolizes
2303,constitutional
2304,foundation
2305,makes
2306,continued
2307,progress
2308,possible
2309,synchronizing
2310,skills
2311,three
2312,independent
2313,branches
2314,government
2315,reserving
2316,fundamental
2317,sovereignty
2318,people
2319,great
2320,land
2321,temporary
2322,representatives
2323,servants
2324,people
2325,meet
2326,bring
2327,hereditary
2328,status
2329,gift
2330,infallibility
2331,none
2332,follows
2333,us
2334,place
2335,like
2336,president
2337,washington
2338,like
2339,fortunate
2340,successors
2341,i
2342,look
2343,forward
2344,status
2345,private
2346,citizen
2347,gladness
2348,gratitude
2349,citizen
2350,united
2351,states
2352,america
2353,greatest
2354,honor
2355,privilege
2356,world
2357,opportunities
2358,fate
2359,fellow
2360,citizens
2361,given
2362,member
2363,house
2364,vice
2365,president
2366,president
2367,senate
2368,president
2369,people
2370,i
2371,come
2372,understand
2373,place
2374,highest
2375,value
2376,checks
2377,balances
2378,founders
2379,imposed
2380,government
2381,separation
2382,powers
2383,among
2384,co
2385,equal
2386,legislative
2387,executive
2388,judicial
2389,branches
2390,often
2391,results
2392,difficulty
2393,delay
2394,i
2395,well
2396,know
2397,also
2398,places
2399,supreme
2400,authority
2401,god
2402,beyond
2403,one
2404,person
2405,one
2406,branch
2407,majority
2408,great
2409,small
2410,one
2411,party
2412,constitution
2413,bedrock
2414,freedoms
2415,guard
2416,cherish
2417,keep
2418,honor
2419,order
2420,house
2421,republic
2422,endure
2423,easy
2424,end
2425,remarks
2426,chamber
2427,along
2428,i
2429,experienced
2430,many
2431,many
2432,highlights
2433,life
2434,i
2435,stood
2436,28
2437,years
2438,ago
2439,freshman
2440,colleagues
2441,speaker
2442,sam
2443,rayburn
2444,administered
2445,oath
2446,i
2447,see
2448,charlie
2449,bennett
2450,dick
2451,bolling
2452,carl
2453,perkins
2454,pete
2455,rodino
2456,harley
2457,staggers
2458,tom
2459,steed
2460,sid
2461,yates
2462,clem
2463,zablocki
2464,i
2465,remember
2466,gone
2467,rest
2468,waged
2469,many
2470,many
2471,lively
2472,battle
2473,lost
2474,always
2475,remaining
2476,friends
2477,surrounded
2478,friends
2479,distinguished
2480,chief
2481,justice
2482,swore
2483,vice
2484,president
2485,december
2486,6
2487,1973
2488,i
2489,returned
2490,eight
2491,months
2492,later
2493,president
