,0
298,united
299,states
300,thoughtful
301,criticism
302,and
303,close
304,scrutiny
305,of
306,all
307,government
308,officials
309,by
310,the
311,press
312,and
313,the
314,public
315,are
316,an
317,important
318,part
319,of
320,our
321,democratic
322,society
323,now
324,as
325,in
326,the
327,past
328,only
329,the
330,understanding
331,and
332,involvement
333,of
334,the
335,people
336,through
337,full
338,and
339,open
340,debate
341,can
342,help
343,to
344,avoid
345,serious
346,mistakes
347,and
348,assure
349,the
350,continued
351,dignity
352,and
353,safety
354,of
355,the
356,nation
357,today
358,we
359,are
360,asking
361,our
362,political
363,system
364,to
365,do
366,things
367,of
368,which
369,the
370,founding
371,fathers
372,never
373,dreamed
374,the
375,government
376,they
377,designed
378,for
379,a
380,few
381,hundred
382,thousand
383,people
384,now
385,serves
386,a
387,nation
388,of
389,almost
390,230
391,million
392,people
393,their
394,small
395,coastal
396,republic
397,now
398,spans
399,beyond
400,a
401,continent
402,and
403,we
404,also
405,now
406,have
407,the
408,responsibility
409,to
410,help
411,lead
412,much
413,of
414,the
415,world
416,through
417,difficult
418,times
419,to
420,a
421,secure
422,and
423,prosperous
424,future
425,today
426,as
427,people
428,have
429,become
430,ever
431,more
432,doubtful
433,of
434,the
435,ability
436,of
437,the
438,government
439,to
440,deal
441,with
442,our
443,problems
444,we
445,are
446,increasingly
447,drawn
448,to
449,single
450,issue
451,groups
452,and
453,special
454,interest
455,organizations
456,to
457,ensure
458,that
459,whatever
460,else
461,happens
462,our
463,own
464,personal
465,views
466,and
467,our
468,own
469,private
470,interests
471,are
472,protected
473,this
474,is
475,a
476,disturbing
477,factor
478,in
479,american
480,political
481,life
482,it
483,tends
484,to
485,distort
486,our
487,purposes
488,because
489,the
490,national
491,interest
492,is
493,not
494,always
495,the
496,sum
497,of
498,all
499,our
500,single
501,or
502,special
503,interests
504,we
505,are
506,all
507,americans
508,together
509,and
510,we
511,must
512,not
513,forget
514,that
515,the
516,common
517,good
518,is
519,our
520,common
521,interest
522,and
523,our
524,individual
525,responsibility
526,because
527,of
528,the
529,fragmented
530,pressures
531,of
532,these
533,special
534,interests
535,it
536,s
537,very
538,important
539,that
540,the
541,office
542,of
543,the
544,president
545,be
546,a
547,strong
548,one
549,and
550,that
551,its
552,constitutional
553,authority
554,be
555,preserved
556,the
557,president
558,is
559,the
560,only
561,elected
562,official
563,charged
564,with
565,the
566,primary
567,responsibility
568,of
569,representing
570,all
571,the
572,people
573,in
574,the
575,moments
576,of
577,decision
578,after
579,the
580,different
581,and
582,conflicting
583,views
584,have
585,all
586,been
587,aired
588,it
589,s
590,the
591,president
592,who
593,then
594,must
595,speak
596,to
597,the
598,nation
599,and
600,for
601,the
602,nation
603,i
604,understand
605,after
606,4
607,years
608,in
609,this
610,office
611,as
612,few
613,others
614,can
615,how
616,formidable
617,is
618,the
619,task
620,the
621,new
622,president
623,elect
624,is
625,about
626,to
627,undertake
628,and
629,to
630,the
631,very
632,limits
633,of
634,conscience
635,and
636,conviction
637,i
638,pledge
639,to
640,support
641,him
642,in
643,that
644,task
645,i
646,wish
647,him
648,success
649,and
650,godspeed
651,i
652,know
653,from
654,experience
655,that
656,presidents
657,have
658,to
659,face
660,major
661,issues
662,that
663,are
664,controversial
665,broad
666,in
667,scope
668,and
669,which
670,do
671,not
672,arouse
673,the
674,natural
675,support
676,of
677,a
678,political
679,majority
680,for
681,a
682,few
683,minutes
684,now
685,i
686,want
687,to
688,lay
689,aside
690,my
691,role
692,as
693,leader
694,of
695,one
696,nation
697,and
698,speak
699,to
700,you
701,as
702,a
703,fellow
704,citizen
705,of
706,the
707,world
708,about
709,three
710,issues
711,three
712,difficult
713,issues
714,the
715,threat
716,of
717,nuclear
718,destruction
719,our
720,stewardship
721,of
722,the
723,physical
724,resources
725,of
726,our
727,planet
728,and
729,the
730,preeminence
731,of
732,the
733,basic
734,rights
735,of
736,human
737,beings
738,it
739,s
740,now
741,been
742,35
743,years
744,since
745,the
746,first
747,atomic
748,bomb
749,fell
750,on
751,hiroshima
752,the
753,great
754,majority
755,of
756,the
757,world
758,s
759,people
760,cannot
761,remember
762,a
763,time
764,when
765,the
766,nuclear
767,shadow
768,did
769,not
770,hang
771,over
772,the
773,earth
774,our
775,minds
776,have
777,adjusted
778,to
779,it
780,as
781,after
782,a
783,time
784,our
785,eyes
786,adjust
787,to
788,the
789,dark
790,yet
791,the
792,risk
793,of
794,a
795,nuclear
796,conflagration
797,has
798,not
799,lessened
800,it
801,has
802,not
803,happened
804,yet
805,thank
806,god
807,but
808,that
809,can
810,give
811,us
812,little
813,comfort
814,for
815,it
816,only
817,has
818,to
819,happen
820,once
821,the
822,danger
823,is
824,becoming
825,greater
826,as
827,the
828,arsenals
829,of
830,the
831,superpowers
832,grow
833,in
834,size
835,and
836,sophistication
837,and
838,as
839,other
840,governments
841,perhaps
842,even
843,in
844,the
845,future
846,dozens
847,of
848,governments
849,acquire
850,these
851,weapons
852,it
853,may
854,only
855,be
856,a
857,matter
858,of
859,time
860,before
861,madness
862,desperation
863,greed
864,or
865,miscalculation
866,lets
867,loose
868,this
869,terrible
870,force
871,in
872,an
873,all
874,out
875,nuclear
876,war
877,more
878,destructive
879,power
880,than
881,in
882,all
883,of
884,world
885,war
886,ii
887,would
888,be
889,unleashed
890,every
891,second
892,during
893,the
894,long
895,afternoon
896,it
897,would
898,take
899,for
900,all
901,the
902,missiles
903,and
904,bombs
905,to
906,fall
907,a
908,world
909,war
910,ii
911,every
912,second
913,more
914,people
915,killed
916,in
917,the
918,first
919,few
920,hours
921,than
922,in
923,all
924,the
925,wars
926,of
927,history
928,put
929,together
930,the
931,survivors
932,if
933,any
934,would
935,live
936,in
937,despair
938,amid
939,the
940,poisoned
941,ruins
942,of
943,a
944,civilization
945,that
946,had
947,committed
948,suicide
949,national
950,weakness
951,real
952,or
953,perceived
954,can
955,tempt
956,aggression
957,and
958,thus
959,cause
960,war
961,that
962,s
963,why
964,the
965,united
966,states
967,can
968,never
969,neglect
970,its
971,military
972,strength
973,we
974,must
975,and
976,we
977,will
978,remain
979,strong
980,but
981,with
982,equal
983,determination
984,the
985,united
986,states
987,and
988,all
989,countries
990,must
991,find
992,ways
993,to
994,control
995,and
996,to
997,reduce
998,the
999,horrifying
1000,danger
1001,that
1002,is
1003,posed
1004,by
1005,the
1006,enormous
1007,world
1008,stockpiles
1009,of
1010,nuclear
1011,arms
1012,this
1013,has
1014,been
1015,a
1016,concern
1017,of
1018,every
1019,american
1020,president
1021,since
1022,the
1023,moment
1024,we
1025,first
1026,saw
1027,what
1028,these
1029,weapons
1030,could
1031,do
1032,our
1033,leaders
1034,will
1035,require
1036,our
1037,understanding
1038,and
1039,our
1040,support
1041,as
1042,they
1043,grapple
1044,with
1045,this
1046,difficult
1047,but
1048,crucial
1049,challenge
1050,there
1051,is
1052,no
1053,disagreement
1054,on
1055,the
1056,goals
1057,or
1058,the
1059,basic
1060,approach
1061,to
1062,controlling
1063,this
1064,enormous
1065,destructive
1066,force
1067,the
1068,answer
1069,lies
1070,not
1071,just
1072,in
1073,the
1074,attitudes
1075,or
1076,the
1077,actions
1078,of
1079,world
1080,leaders
1081,but
1082,in
1083,the
1084,concern
1085,and
1086,the
1087,demands
1088,of
1089,all
1090,of
1091,us
1092,as
1093,we
1094,continue
1095,our
1096,struggle
1097,to
1098,preserve
1099,the
1100,peace
1101,nuclear
1102,weapons
1103,are
1104,an
1105,expression
1106,of
1107,one
1108,side
1109,of
1110,our
1111,human
1112,character
1113,but
1114,there
1115,s
1116,another
1117,side
1118,the
1119,same
1120,rocket
1121,technology
1122,that
1123,delivers
1124,nuclear
1125,warheads
1126,has
1127,also
1128,taken
1129,us
1130,peacefully
1131,into
1132,space
1133,from
1134,that
1135,perspective
1136,we
1137,see
1138,our
1139,earth
1140,as
1141,it
1142,really
1143,is
1144,a
1145,small
1146,and
1147,fragile
1148,and
1149,beautiful
1150,blue
1151,globe
1152,the
1153,only
1154,home
1155,we
1156,have
1157,we
1158,see
1159,no
1160,barriers
1161,of
1162,race
1163,or
1164,religion
1165,or
1166,country
1167,we
1168,see
1169,the
1170,essential
1171,unity
1172,of
1173,our
1174,species
1175,and
1176,our
1177,planet
1178,and
1179,with
1180,faith
1181,and
1182,common
1183,sense
1184,that
1185,bright
1186,vision
1187,will
1188,ultimately
1189,prevail
1190,another
1191,major
1192,challenge
1193,therefore
1194,is
1195,to
1196,protect
1197,the
1198,quality
1199,of
1200,this
1201,world
1202,within
1203,which
1204,we
1205,live
1206,the
1207,shadows
1208,that
1209,fall
1210,across
1211,the
1212,future
1213,are
1214,cast
1215,not
1216,only
1217,by
1218,the
1219,kinds
1220,of
1221,weapons
1222,we
1223,ve
1224,built
1225,but
1226,by
1227,the
1228,kind
1229,of
1230,world
1231,we
1232,will
1233,either
1234,nourish
1235,or
1236,neglect
1237,there
1238,are
1239,real
1240,and
1241,growing
1242,dangers
1243,to
1244,our
1245,simple
1246,and
1247,our
1248,most
1249,precious
1250,possessions
1251,the
1252,air
1253,we
1254,breathe
1255,the
1256,water
1257,we
1258,drink
1259,and
1260,the
1261,land
1262,which
1263,sustains
1264,us
1265,the
1266,rapid
1267,depletion
1268,of
1269,irreplaceable
1270,minerals
1271,the
1272,erosion
1273,of
1274,topsoil
1275,the
1276,destruction
1277,of
1278,beauty
1279,the
1280,blight
1281,of
1282,pollution
1283,the
1284,demands
1285,of
1286,increasing
1287,billions
1288,of
1289,people
1290,all
1291,combine
1292,to
1293,create
1294,problems
1295,which
1296,are
1297,easy
1298,to
1299,observe
1300,and
1301,predict
1302,but
1303,difficult
1304,to
1305,resolve
1306,if
1307,we
1308,do
1309,not
1310,act
1311,the
1312,world
1313,of
1314,the
1315,year
1316,2000
1317,will
1318,be
1319,much
1320,less
1321,able
1322,to
1323,sustain
1324,life
1325,than
1326,it
1327,is
1328,now
1329,but
1330,there
1331,is
1332,no
1333,reason
1334,for
1335,despair
1336,acknowledging
1337,the
1338,physical
1339,realities
1340,of
1341,our
1342,planet
1343,does
1344,not
1345,mean
1346,a
1347,dismal
1348,future
1349,of
1350,endless
1351,sacrifice
1352,in
1353,fact
1354,acknowledging
1355,these
1356,realities
1357,is
1358,the
1359,first
1360,step
1361,in
1362,dealing
1363,with
1364,them
1365,we
1366,can
1367,meet
1368,the
1369,resource
1370,problems
1371,of
1372,the
1373,world
1374,water
1375,food
1376,minerals
1377,farmlands
1378,forests
1379,overpopulation
1380,pollution
1381,if
1382,we
1383,tackle
1384,them
1385,with
1386,courage
1387,and
1388,foresight
1389,i
1390,ve
1391,just
1392,been
1393,talking
1394,about
1395,forces
1396,of
1397,potential
1398,destruction
1399,that
1400,mankind
1401,has
1402,developed
1403,and
1404,how
1405,we
1406,might
1407,control
1408,them
1409,it
1410,s
1411,equally
1412,important
1413,that
1414,we
1415,remember
1416,the
1417,beneficial
1418,forces
1419,that
1420,we
1421,have
1422,evolved
1423,over
1424,the
1425,ages
1426,and
1427,how
1428,to
1429,hold
1430,fast
1431,to
1432,them
1433,one
1434,of
1435,those
1436,constructive
1437,forces
1438,is
1439,the
1440,enhancement
1441,of
1442,individual
1443,human
1444,freedoms
1445,through
1446,the
1447,strengthening
1448,of
1449,democracy
1450,and
1451,the
1452,fight
1453,against
1454,deprivation
1455,torture
1456,terrorism
1457,and
1458,the
1459,persecution
1460,of
1461,people
1462,throughout
1463,the
1464,world
1465,the
1466,struggle
1467,for
1468,human
1469,rights
1470,overrides
1471,all
1472,differences
1473,of
1474,color
1475,or
1476,nation
1477,or
1478,language
1479,those
1480,who
1481,hunger
1482,for
1483,freedom
1484,who
1485,thirst
1486,for
1487,human
1488,dignity
1489,and
1490,who
1491,suffer
1492,for
1493,the
1494,sake
1495,of
1496,justice
1497,they
1498,are
1499,the
1500,patriots
1501,of
1502,this
1503,cause
1504,i
1505,believe
1506,with
1507,all
1508,my
1509,heart
1510,that
1511,america
1512,must
1513,always
1514,stand
1515,for
1516,these
1517,basic
1518,human
1519,rights
1520,at
1521,home
1522,and
1523,abroad
1524,that
1525,is
1526,both
1527,our
1528,history
1529,and
1530,our
1531,destiny
1532,america
1533,did
1534,not
1535,invent
1536,human
1537,rights
1538,in
1539,a
1540,very
1541,real
1542,sense
1543,it
1544,s
1545,the
1546,other
1547,way
1548,around
1549,human
1550,rights
1551,invented
1552,america
1553,ours
1554,was
1555,the
1556,first
1557,nation
1558,in
1559,the
1560,history
1561,of
1562,the
1563,world
1564,to
1565,be
1566,founded
1567,explicitly
1568,on
1569,such
1570,an
1571,idea
1572,our
1573,social
1574,and
1575,political
1576,progress
1577,has
1578,been
1579,based
1580,on
1581,one
1582,fundamental
1583,principle
1584,the
1585,value
1586,and
1587,importance
1588,of
1589,the
1590,individual
1591,the
1592,fundamental
1593,force
1594,that
1595,unites
1596,us
1597,is
1598,not
1599,kinship
1600,or
1601,place
1602,of
1603,origin
1604,or
1605,religious
1606,preference
1607,the
1608,love
1609,of
1610,liberty
1611,is
1612,the
1613,common
1614,blood
1615,that
1616,flows
1617,in
1618,our
1619,american
1620,veins
1621,the
1622,battle
1623,for
1624,human
1625,rights
1626,at
1627,home
1628,and
1629,abroad
1630,is
1631,far
1632,from
1633,over
1634,we
1635,should
1636,never
1637,be
1638,surprised
1639,nor
1640,discouraged
1641,because
1642,the
1643,impact
1644,of
1645,our
1646,efforts
1647,has
1648,had
1649,and
1650,will
1651,always
1652,have
1653,varied
1654,results
1655,rather
1656,we
1657,should
1658,take
1659,pride
1660,that
1661,the
1662,ideals
1663,which
1664,gave
1665,birth
1666,to
1667,our
1668,nation
1669,still
1670,inspire
1671,the
1672,hopes
1673,of
1674,oppressed
1675,people
1676,around
1677,the
1678,world
1679,we
1680,have
1681,no
1682,cause
1683,for
1684,self
1685,righteousness
1686,or
1687,complacency
1688,but
1689,we
1690,have
1691,every
1692,reason
1693,to
1694,persevere
1695,both
1696,within
1697,our
1698,own
1699,country
1700,and
1701,beyond
1702,our
1703,borders
1704,if
1705,we
1706,are
1707,to
1708,serve
1709,as
1710,a
1711,beacon
1712,for
1713,human
1714,rights
1715,we
1716,must
1717,continue
1718,to
1719,perfect
1720,here
1721,at
1722,home
1723,the
1724,rights
1725,and
1726,the
1727,values
1728,which
1729,we
1730,espouse
1731,around
1732,the
1733,world
1734,a
1735,decent
1736,education
1737,for
1738,our
1739,children
1740,adequate
1741,medical
1742,care
1743,for
1744,all
1745,americans
1746,an
1747,end
1748,to
1749,discrimination
1750,against
1751,minorities
1752,and
1753,women
1754,a
1755,job
1756,for
1757,all
1758,those
1759,able
1760,to
1761,work
1762,and
1763,freedom
1764,from
1765,injustice
1766,and
1767,religious
1768,intolerance
1769,we
1770,live
1771,in
1772,a
1773,time
1774,of
1775,transition
1776,an
1777,uneasy
1778,era
1779,which
1780,is
1781,likely
1782,to
1783,endure
1784,for
1785,the
1786,rest
1787,of
1788,this
1789,century
1790,it
1791,will
1792,be
1793,a
1794,period
1795,of
1796,tensions
1797,both
1798,within
1799,nations
1800,and
1801,between
1802,nations
1803,of
1804,competition
1805,for
1806,scarce
1807,resources
1808,of
1809,social
1810,political
1811,and
1812,economic
1813,stresses
1814,and
1815,strains
1816,during
1817,this
1818,period
1819,we
1820,may
1821,be
1822,tempted
1823,to
1824,abandon
1825,some
1826,of
1827,the
1828,time
1829,honored
1830,principles
1831,and
1832,commitments
1833,which
1834,have
1835,been
1836,proven
1837,during
1838,the
1839,difficult
1840,times
1841,of
1842,past
1843,generations
1844,we
1845,must
1846,never
1847,yield
1848,to
1849,this
1850,temptation
1851,our
1852,american
1853,values
1854,are
1855,not
1856,luxuries
1857,but
1858,necessities
1859,not
1860,the
1861,salt
1862,in
1863,our
1864,bread
1865,but
1866,the
1867,bread
1868,itself
1869,our
1870,common
1871,vision
1872,of
1873,a
1874,free
1875,and
1876,just
1877,society
1878,is
1879,our
1880,greatest
1881,source
1882,of
1883,cohesion
1884,at
1885,home
1886,and
1887,strength
1888,abroad
1889,greater
1890,even
1891,than
1892,the
1893,bounty
1894,of
1895,our
1896,material
1897,blessings
1898,remember
1899,these
1900,words
1901,we
1902,hold
1903,these
1904,truths
1905,to
1906,be
1907,self
1908,evident
1909,that
1910,all
1911,men
1912,are
1913,created
1914,equal
1915,that
1916,they
1917,are
1918,endowed
1919,by
1920,their
1921,creator
1922,with
1923,certain
1924,inalienable
1925,rights
1926,that
1927,among
1928,these
1929,are
1930,life
1931,liberty
1932,and
1933,the
1934,pursuit
1935,of
1936,happiness
1937,this
1938,vision
1939,still
1940,grips
1941,the
1942,imagination
1943,of
1944,the
1945,world
1946,but
1947,we
1948,know
1949,that
1950,democracy
1951,is
1952,always
1953,an
1954,unfinished
1955,creation
1956,each
1957,generation
1958,must
1959,renew
1960,its
1961,foundations
1962,each
1963,generation
1964,must
1965,rediscover
1966,the
1967,meaning
1968,of
1969,this
1970,hallowed
1971,vision
1972,in
1973,the
1974,light
1975,of
1976,its
1977,own
1978,modern
1979,challenges
1980,for
1981,this
1982,generation
1983,ours
1984,life
1985,is
1986,nuclear
1987,survival
1988,liberty
1989,is
1990,human
1991,rights
1992,the
1993,pursuit
1994,of
1995,happiness
1996,is
1997,a
1998,planet
1999,whose
2000,resources
2001,are
2002,devoted
2003,to
2004,the
2005,physical
2006,and
2007,spiritual
2008,nourishment
2009,of
2010,its
2011,inhabitants
2012,during
2013,the
2014,next
2015,few
2016,days
2017,i
2018,will
2019,work
2020,hard
2021,to
2022,make
2023,sure
2024,that
2025,the
2026,transition
2027,from
2028,myself
2029,to
2030,the
2031,next
2032,president
2033,is
2034,a
2035,good
2036,one
2037,that
2038,the
2039,american
2040,people
2041,are
2042,served
2043,well
2044,and
2045,i
2046,will
2047,continue
2048,as
2049,i
2050,have
2051,the
2052,last
2053,14
2054,months
2055,to
2056,work
2057,hard
2058,and
2059,to
2060,pray
2061,for
2062,the
2063,lives
2064,and
2065,the
2066,well
2067,being
2068,of
2069,the
2070,american
2071,hostages
2072,held
2073,in
2074,iran
2075,i
2076,can
2077,t
2078,predict
2079,yet
2080,what
2081,will
2082,happen
2083,but
2084,i
2085,hope
2086,you
2087,will
2088,join
2089,me
2090,in
2091,my
2092,constant
2093,prayer
2094,for
2095,their
2096,freedom
2097,as
2098,i
2099,return
2100,home
2101,to
2102,the
2103,south
2104,where
2105,i
2106,was
2107,born
2108,and
2109,raised
2110,i
2111,look
2112,forward
2113,to
2114,the
2115,opportunity
2116,to
2117,reflect
2118,and
2119,further
2120,to
2121,assess
2122,i
2123,hope
2124,with
2125,accuracy
2126,the
2127,circumstances
2128,of
2129,our
2130,times
2131,i
2132,intend
2133,to
2134,give
2135,our
2136,new
2137,president
2138,my
2139,support
2140,and
2141,i
2142,intend
2143,to
2144,work
2145,as
2146,a
2147,citizen
2148,as
2149,i
2150,ve
2151,worked
2152,here
2153,in
2154,this
2155,office
2156,as
2157,president
2158,for
2159,the
2160,values
2161,this
2162,nation
2163,was
2164,founded
2165,to
2166,secure
2167,again
2168,from
2169,the
2170,bottom
2171,of
2172,my
2173,heart
2174,i
2175,want
2176,to
2177,express
2178,to
2179,you
2180,the
2181,gratitude
2182,i
2183,feel
2184,thank
2185,you
2186,fellow
2187,citizens
2188,and
2189,farewell
2190,transcript
2191,mr
2192,smith
2193,the
2194,league
2195,of
2196,women
2197,voters
2198,is
2199,pleased
2200,to
2201,welcome
2202,to
2203,the
2204,cleveland
2205,ohio
2206,convention
2207,center
2208,music
2209,hall
2210,president
2211,jimmy
2212,carter
2213,the
2214,democratic
2215,party
2216,s
2217,candidate
2218,for
2219,reelection
2220,to
2221,the
2222,presidency
2223,and
2224,governor
2225,ronald
2226,reagan
2227,of
2228,california
2229,the
2230,republican
2231,party
2232,s
2233,candidate
2234,for
2235,the
2236,presidency
2237,the
2238,candidates
2239,will
2240,debate
2241,questions
2242,on
2243,domestic
2244,economic
2245,foreign
2246,policy
2247,and
2248,national
2249,security
2250,issues
2251,the
2252,questions
2253,are
2254,going
2255,to
2256,be
2257,posed
2258,by
2259,a
2260,panel
2261,of
2262,distinguished
2263,journalists
2264,who
2265,are
2266,here
2267,with
2268,me
2269,they
2270,are
2271,marvin
2272,stone
2273,the
2274,editor
2275,of
2276,u
2277,s
2278,news
2279,and
2280,world
2281,report
2282,harry
2283,ellis
2284,national
2285,correspondent
2286,of
2287,the
2288,christian
2289,science
2290,monitor
2291,william
2292,hilliard
2293,assistant
2294,managing
2295,editor
2296,of
2297,the
2298,portland
2299,oregonian
2300,barbara
2301,walters
2302,correspondent
2303,abc
2304,news
2305,the
2306,ground
2307,rules
2308,for
2309,this
2310,as
2311,agreed
2312,by
2313,you
2314,gentlemen
2315,are
2316,these
2317,each
2318,panelist
2319,down
2320,here
2321,will
2322,ask
2323,a
2324,question
2325,the
2326,same
2327,question
2328,to
2329,each
2330,of
2331,the
2332,two
2333,candidates
2334,after
2335,the
2336,two
2337,candidates
2338,have
2339,answered
2340,a
2341,panelist
2342,will
2343,ask
2344,followup
2345,questions
2346,to
2347,try
2348,to
2349,sharpen
2350,the
2351,answers
2352,the
2353,candidates
2354,will
2355,then
2356,have
2357,an
2358,opportunity
2359,each
2360,to
2361,make
2362,a
2363,rebuttal
2364,that
2365,will
2366,constitute
2367,the
2368,first
2369,half
2370,of
2371,the
2372,debate
2373,and
2374,i
2375,will
2376,state
2377,the
2378,rules
2379,for
2380,the
2381,second
2382,half
2383,later
2384,on
2385,some
2386,other
2387,rules
2388,the
2389,candidates
2390,are
2391,not
2392,permitted
2393,to
2394,bring
2395,prepared
2396,notes
2397,to
2398,the
2399,podium
2400,but
2401,are
2402,permitted
2403,to
2404,make
2405,notes
2406,during
2407,the
2408,debate
2409,if
2410,the
2411,candidates
2412,exceed
2413,the
2414,allotted
2415,time
2416,agreed
2417,on
2418,i
2419,will
2420,reluctantly
2421,but
2422,certainly
2423,interrupt
2424,we
2425,ask
2426,the
2427,convention
2428,center
2429,audience
2430,here
2431,to
2432,abide
2433,by
2434,one
2435,ground
2436,rule
2437,please
2438,do
2439,not
2440,applaud
2441,or
2442,express
2443,approval
2444,or
2445,disapproval
2446,during
2447,the
2448,debate
2449,now
2450,based
2451,on
2452,a
2453,toss
2454,of
2455,the
2456,coin
2457,governor
2458,reagan
2459,will
2460,respond
2461,to
2462,the
2463,first
2464,question
2465,from
2466,marvin
2467,stone
2468,u
2469,s
2470,armed
2471,forces
2472,mr
2473,stone
2474,governor
2475,as
2476,you
2477,re
2478,well
2479,aware
2480,the
2481,question
2482,of
2483,war
2484,and
2485,peace
2486,has
2487,emerged
2488,as
2489,a
2490,central
2491,issue
2492,in
2493,this
2494,campaign
2495,in
2496,the
2497,give
2498,and
2499,take
2500,of
2501,recent
2502,weeks
2503,president
2504,carter
2505,s
2506,been
2507,criticized
2508,for
2509,responding
2510,late
2511,to
2512,aggressive
2513,soviet
2514,impulses
2515,for
2516,insufficient
2517,buildup
2518,of
2519,our
2520,armed
2521,forces
2522,and
2523,a
2524,paralysis
2525,in
2526,dealing
2527,with
2528,afghanistan
2529,and
2530,iran
2531,you
2532,have
2533,been
2534,criticized
2535,for
2536,being
2537,all
2538,too
2539,quick
2540,to
2541,advocate
2542,the
2543,use
2544,of
2545,lots
2546,of
2547,muscle
2548,military
2549,action
2550,to
2551,deal
2552,with
2553,foreign
2554,crises
2555,specifically
2556,what
2557,are
2558,the
2559,differences
2560,between
2561,the
2562,two
2563,of
2564,you
2565,on
2566,the
2567,uses
2568,of
2569,american
2570,military
2571,power
2572,governor
2573,reagan
2574,i
2575,don
2576,t
2577,know
2578,what
2579,the
2580,differences
2581,might
2582,be
2583,because
2584,i
2585,don
2586,t
2587,know
2588,what
2589,mr
2590,carter
2591,s
2592,policies
2593,are
2594,i
2595,do
2596,know
2597,what
2598,he
2599,has
2600,said
2601,about
2602,mine
2603,and
2604,i
2605,m
2606,only
2607,here
2608,to
2609,tell
2610,you
2611,that
2612,i
2613,believe
2614,with
2615,all
2616,my
2617,heart
2618,that
2619,our
2620,first
2621,priority
2622,must
2623,be
2624,world
2625,peace
2626,and
2627,that
2628,use
2629,of
2630,force
2631,is
2632,always
2633,and
2634,only
2635,a
2636,last
2637,resort
2638,when
2639,everything
2640,else
2641,has
2642,failed
2643,and
2644,then
2645,only
2646,with
2647,regard
2648,to
2649,our
2650,national
2651,security
2652,now
2653,i
2654,believe
2655,also
2656,that
2657,this
2658,meeting
2659,this
2660,mission
2661,this
2662,responsibility
2663,for
2664,preserving
2665,the
2666,peace
2667,which
2668,i
2669,believe
2670,is
2671,a
2672,responsibility
2673,peculiar
2674,to
2675,our
2676,country
2677,that
2678,we
2679,cannot
2680,shirk
2681,our
2682,responsibility
2683,as
2684,the
2685,leader
2686,of
2687,the
2688,free
2689,world
2690,because
2691,we
2692,re
2693,the
2694,only
2695,one
2696,that
2697,can
2698,do
2699,it
2700,and
2701,therefore
2702,the
2703,burden
2704,of
2705,maintaining
2706,the
2707,peace
2708,falls
2709,on
2710,us
2711,and
2712,to
2713,maintain
2714,that
2715,peace
2716,requires
2717,strength
2718,america
2719,has
2720,never
2721,gotten
2722,in
2723,a
2724,war
2725,because
2726,we
2727,were
2728,too
2729,strong
2730,we
2731,can
2732,get
