,0
357,cheesesteaks
358,applause
359,i
360,m
361,sure
362,michelle
363,would
364,approve
365,laughter
366,but
367,somehow
368,you
369,have
370,survived
371,such
372,death
373,defying
374,acts
375,laughter
376,you
377,also
378,survived
379,the
380,daily
381,jockeying
382,for
383,buses
384,from
385,livingston
386,to
387,busch
388,to
389,cook
390,to
391,douglass
392,and
393,back
394,again
395,applause
396,i
397,suspect
398,that
399,a
400,few
401,of
402,you
403,are
404,trying
405,to
406,survive
407,this
408,afternoon
409,after
410,a
411,late
412,night
413,at
414,olde
415,queens
416,applause
417,you
418,know
419,who
420,you
421,are
422,laughter
423,but
424,however
425,you
426,got
427,here
428,you
429,made
430,it
431,you
432,made
433,it
434,today
435,you
436,join
437,a
438,long
439,line
440,of
441,scarlet
442,knights
443,whose
444,energy
445,and
446,intellect
447,have
448,lifted
449,this
450,university
451,to
452,heights
453,its
454,founders
455,could
456,not
457,have
458,imagined
459,two
460,hundred
461,and
462,fifty
463,years
464,ago
465,when
466,america
467,was
468,still
469,just
470,an
471,idea
472,a
473,charter
474,from
475,the
476,royal
477,governor
478,ben
479,franklin
480,s
481,son
482,established
483,queen
484,s
485,college
486,a
487,few
488,years
489,later
490,a
491,handful
492,of
493,students
494,gathered
495,in
496,a
497,converted
498,tavern
499,for
500,the
501,first
502,class
503,and
504,from
505,that
506,first
507,class
508,in
509,a
510,pub
511,rutgers
512,has
513,evolved
514,into
515,one
516,of
517,the
518,finest
519,research
520,institutions
521,in
522,america
523,applause
524,this
525,is
526,a
527,place
528,where
529,you
530,3d
531,print
532,prosthetic
533,hands
534,for
535,children
536,and
537,devise
538,rooftop
539,wind
540,arrays
541,that
542,can
543,power
544,entire
545,office
546,buildings
547,with
548,clean
549,renewable
550,energy
551,every
552,day
553,tens
554,of
555,thousands
556,of
557,students
558,come
559,here
560,to
561,this
562,intellectual
563,melting
564,pot
565,where
566,ideas
567,and
568,cultures
569,flow
570,together
571,among
572,what
573,might
574,just
575,be
576,america
577,s
578,most
579,diverse
580,student
581,body
582,applause
583,here
584,in
585,new
586,brunswick
587,you
588,can
589,debate
590,philosophy
591,with
592,a
593,classmate
594,from
595,south
596,asia
597,in
598,one
599,class
600,and
601,then
602,strike
603,up
604,a
605,conversation
606,on
607,the
608,ee
609,bus
610,with
611,a
612,first
613,generation
614,latina
615,student
616,from
617,jersey
618,city
619,before
620,sitting
621,down
622,for
623,your
624,psych
625,group
626,project
627,with
628,a
629,veteran
630,who
631,s
632,going
633,to
634,school
635,on
636,the
637,post
638,9
639,11
640,gi
641,bill
642,applause
643,america
644,converges
645,here
646,and
647,in
648,so
649,many
650,ways
651,the
652,history
653,of
654,rutgers
655,mirrors
656,the
657,evolution
658,of
659,america
660,the
661,course
662,by
663,which
664,we
665,became
666,bigger
667,stronger
668,and
669,richer
670,and
671,more
672,dynamic
673,and
674,a
675,more
676,inclusive
677,nation
678,but
679,america
680,s
681,progress
682,has
683,never
684,been
685,smooth
686,or
687,steady
688,progress
689,doesn
690,t
691,travel
692,in
693,a
694,straight
695,line
696,it
697,zigs
698,and
699,zags
700,in
701,fits
702,and
703,starts
704,progress
705,in
706,america
707,has
708,been
709,hard
710,and
711,contentious
712,and
713,sometimes
714,bloody
715,it
716,remains
717,uneven
718,and
719,at
720,times
721,for
722,every
723,two
724,steps
725,forward
726,it
727,feels
728,like
729,we
730,take
731,one
732,step
733,back
734,now
735,for
736,some
737,of
738,you
739,this
740,may
741,sound
742,like
743,your
744,college
745,career
746,laughter
747,it
748,sounds
749,like
750,mine
751,anyway
752,laughter
753,which
754,makes
755,sense
756,because
757,measured
758,against
759,the
760,whole
761,of
762,human
763,history
764,america
765,remains
766,a
767,very
768,young
769,nation
770,younger
771,even
772,than
773,this
774,university
775,but
776,progress
777,is
778,bumpy
779,it
780,always
781,has
782,been
783,but
784,because
785,of
786,dreamers
787,and
788,innovators
789,and
790,strivers
791,and
792,activists
793,progress
794,has
795,been
796,this
797,nation
798,s
799,hallmark
800,i
801,m
802,fond
803,of
804,quoting
805,dr
806,martin
807,luther
808,king
809,jr
810,who
811,said
812,the
813,arc
814,of
815,the
816,moral
817,universe
818,is
819,long
820,but
821,it
822,bends
823,towards
824,justice
825,applause
826,it
827,bends
828,towards
829,justice
830,i
831,believe
832,that
833,but
834,i
835,also
836,believe
837,that
838,the
839,arc
840,of
841,our
842,nation
843,the
844,arc
845,of
846,the
847,world
848,does
849,not
850,bend
851,towards
852,justice
853,or
854,freedom
855,or
856,equality
857,or
858,prosperity
859,on
860,its
861,own
862,it
863,depends
864,on
865,us
866,on
867,the
868,choices
869,we
870,make
871,particularly
872,at
873,certain
874,inflection
875,points
876,in
877,history
878,particularly
879,when
880,big
881,changes
882,are
883,happening
884,and
885,everything
886,seems
887,up
888,for
889,grabs
890,and
891,class
892,of
893,2016
894,you
895,are
896,graduating
897,at
898,such
899,an
900,inflection
901,point
902,since
903,the
904,start
905,of
906,this
907,new
908,millennium
909,you
910,ve
911,already
912,witnessed
913,horrific
914,terrorist
915,attacks
916,and
917,war
918,and
919,a
920,great
921,recession
922,you
923,ve
924,seen
925,economic
926,and
927,technological
928,and
929,cultural
930,shifts
931,that
932,are
933,profoundly
934,altering
935,how
936,we
937,work
938,and
939,how
940,we
941,communicate
942,how
943,we
944,live
945,how
946,we
947,form
948,families
949,the
950,pace
951,of
952,change
953,is
954,not
955,subsiding
956,it
957,is
958,accelerating
959,and
960,these
961,changes
962,offer
963,not
964,only
965,great
966,opportunity
967,but
968,also
969,great
970,peril
971,fortunately
972,your
973,generation
974,has
975,everything
976,it
977,takes
978,to
979,lead
980,this
981,country
982,toward
983,a
984,brighter
985,future
986,i
987,m
988,confident
989,that
990,you
991,can
992,make
993,the
994,right
995,choices
996,away
997,from
998,fear
999,and
1000,division
1001,and
1002,paralysis
1003,and
1004,toward
1005,cooperation
1006,and
1007,innovation
1008,and
1009,hope
1010,applause
1011,now
1012,partly
1013,i
1014,m
1015,confident
1016,because
1017,on
1018,average
1019,you
1020,re
1021,smarter
1022,and
1023,better
1024,educated
1025,than
1026,my
1027,generation
1028,although
1029,we
1030,probably
1031,had
1032,better
1033,penmanship
1034,laughter
1035,and
1036,were
1037,certainly
1038,better
1039,spellers
1040,we
1041,did
1042,not
1043,have
1044,spell
1045,check
1046,back
1047,in
1048,my
1049,day
1050,you
1051,re
1052,not
1053,only
1054,better
1055,educated
1056,you
1057,ve
1058,been
1059,more
1060,exposed
1061,to
1062,the
1063,world
1064,more
1065,exposed
1066,to
1067,other
1068,cultures
1069,you
1070,re
1071,more
1072,diverse
1073,you
1074,re
1075,more
1076,environmentally
1077,conscious
1078,you
1079,have
1080,a
1081,healthy
1082,skepticism
1083,for
1084,conventional
1085,wisdom
1086,so
1087,you
1088,ve
1089,got
1090,the
1091,tools
1092,to
1093,lead
1094,us
1095,and
1096,precisely
1097,because
1098,i
1099,have
1100,so
1101,much
1102,confidence
1103,in
1104,you
1105,i
1106,m
1107,not
1108,going
1109,to
1110,spend
1111,the
1112,remainder
1113,of
1114,my
1115,time
1116,telling
1117,you
1118,exactly
1119,how
1120,you
1121,re
1122,going
1123,to
1124,make
1125,the
1126,world
1127,better
1128,you
1129,ll
1130,figure
1131,it
1132,out
1133,you
1134,ll
1135,look
1136,at
1137,things
1138,with
1139,fresher
1140,eyes
1141,unencumbered
1142,by
1143,the
1144,biases
1145,and
1146,blind
1147,spots
1148,and
1149,inertia
1150,and
1151,general
1152,crankiness
1153,of
1154,your
1155,parents
1156,and
1157,grandparents
1158,and
1159,old
1160,heads
1161,like
1162,me
1163,but
1164,i
1165,do
1166,have
1167,a
1168,couple
1169,of
1170,suggestions
1171,that
1172,you
1173,may
1174,find
1175,useful
1176,as
1177,you
1178,go
1179,out
1180,there
1181,and
1182,conquer
1183,the
1184,world
1185,point
1186,number
1187,one
1188,when
1189,you
1190,hear
1191,someone
1192,longing
1193,for
1194,the
1195,good
1196,old
1197,days
1198,take
1199,it
1200,with
1201,a
1202,grain
1203,of
1204,salt
1205,laughter
1206,and
1207,applause
1208,take
1209,it
1210,with
1211,a
1212,grain
1213,of
1214,salt
1215,we
1216,live
1217,in
1218,a
1219,great
1220,nation
1221,and
1222,we
1223,are
1224,rightly
1225,proud
1226,of
1227,our
1228,history
1229,we
1230,are
1231,beneficiaries
1232,of
1233,the
1234,labor
1235,and
1236,the
1237,grit
1238,and
1239,the
1240,courage
1241,of
1242,generations
1243,who
1244,came
1245,before
1246,but
1247,i
1248,guess
1249,it
1250,s
1251,part
1252,of
1253,human
1254,nature
1255,especially
1256,in
1257,times
1258,of
1259,change
1260,and
1261,uncertainty
1262,to
1263,want
1264,to
1265,look
1266,backwards
1267,and
1268,long
1269,for
1270,some
1271,imaginary
1272,past
1273,when
1274,everything
1275,worked
1276,and
1277,the
1278,economy
1279,hummed
1280,and
1281,all
1282,politicians
1283,were
1284,wise
1285,and
1286,every
1287,kid
1288,was
1289,well
1290,mannered
1291,and
1292,america
1293,pretty
1294,much
1295,did
1296,whatever
1297,it
1298,wanted
1299,around
1300,the
1301,world
1302,guess
1303,what
1304,it
1305,ain
1306,t
1307,so
1308,laughter
1309,the
1310,good
1311,old
1312,days
1313,weren
1314,t
1315,that
1316,great
1317,yes
1318,there
1319,have
1320,been
1321,some
1322,stretches
1323,in
1324,our
1325,history
1326,where
1327,the
1328,economy
1329,grew
1330,much
1331,faster
1332,or
1333,when
1334,government
1335,ran
1336,more
1337,smoothly
1338,there
1339,were
1340,moments
1341,when
1342,immediately
1343,after
1344,world
1345,war
1346,ii
1347,for
1348,example
1349,or
1350,the
1351,end
1352,of
1353,the
1354,cold
1355,war
1356,when
1357,the
1358,world
1359,bent
1360,more
1361,easily
1362,to
1363,our
1364,will
1365,but
1366,those
1367,are
1368,sporadic
1369,those
1370,moments
1371,those
1372,episodes
1373,in
1374,fact
1375,by
1376,almost
1377,every
1378,measure
1379,america
1380,is
1381,better
1382,and
1383,the
1384,world
1385,is
1386,better
1387,than
1388,it
1389,was
1390,50
1391,years
1392,ago
1393,or
1394,30
1395,years
1396,ago
1397,or
1398,even
1399,eight
1400,years
1401,ago
1402,applause
1403,and
1404,by
1405,the
1406,way
1407,i
1408,m
1409,not
1410,set
1411,aside
1412,150
1413,years
1414,ago
1415,pre
1416,civil
1417,war
1418,there
1419,s
1420,a
1421,whole
1422,bunch
1423,of
1424,stuff
1425,there
1426,we
1427,could
1428,talk
1429,about
1430,set
1431,aside
1432,life
1433,in
1434,the
1435,50s
1436,when
1437,women
1438,and
1439,people
1440,of
1441,color
1442,were
1443,systematically
1444,excluded
1445,from
1446,big
1447,chunks
1448,of
1449,american
1450,life
1451,since
1452,i
1453,graduated
1454,in
1455,1983
1456,which
1457,isn
1458,t
1459,that
1460,long
1461,ago
1462,laughter
1463,i
1464,m
1465,just
1466,saying
1467,since
1468,i
1469,graduated
1470,crime
1471,rates
1472,teenage
1473,pregnancy
1474,the
1475,share
1476,of
1477,americans
1478,living
1479,in
1480,poverty
1481,they
1482,re
1483,all
1484,down
1485,the
1486,share
1487,of
1488,americans
1489,with
1490,college
1491,educations
1492,have
1493,gone
1494,way
1495,up
1496,our
1497,life
1498,expectancy
1499,has
1500,as
1501,well
1502,blacks
1503,and
1504,latinos
1505,have
1506,risen
1507,up
1508,the
1509,ranks
1510,in
1511,business
1512,and
1513,politics
1514,applause
1515,more
1516,women
1517,are
1518,in
1519,the
1520,workforce
1521,applause
1522,they
1523,re
1524,earning
1525,more
1526,money
1527,although
1528,it
1529,s
1530,long
1531,past
1532,time
1533,that
1534,we
1535,passed
1536,laws
1537,to
1538,make
1539,sure
1540,that
1541,women
1542,are
1543,getting
1544,the
1545,same
1546,pay
1547,for
1548,the
1549,same
1550,work
1551,as
1552,men
1553,applause
1554,meanwhile
1555,in
1556,the
1557,eight
1558,years
1559,since
1560,most
1561,of
1562,you
1563,started
1564,high
1565,school
1566,we
1567,re
1568,also
1569,better
1570,off
1571,you
1572,and
1573,your
1574,fellow
1575,graduates
1576,are
1577,entering
1578,the
1579,job
1580,market
1581,with
1582,better
1583,prospects
1584,than
1585,any
1586,time
1587,since
1588,2007
1589,twenty
1590,million
1591,more
1592,americans
1593,know
1594,the
1595,financial
1596,security
1597,of
1598,health
1599,insurance
1600,we
1601,re
1602,less
1603,dependent
1604,on
1605,foreign
1606,oil
1607,we
1608,ve
1609,doubled
1610,the
1611,production
1612,of
1613,clean
1614,energy
1615,we
1616,have
1617,cut
1618,the
1619,high
1620,school
1621,dropout
1622,rate
1623,we
1624,ve
1625,cut
1626,the
1627,deficit
1628,by
1629,two
1630,thirds
1631,marriage
1632,equality
1633,is
1634,the
1635,law
1636,of
1637,the
1638,land
1639,applause
1640,and
1641,just
1642,as
1643,america
1644,is
1645,better
1646,the
1647,world
1648,is
1649,better
1650,than
1651,when
1652,i
1653,graduated
1654,since
1655,i
1656,graduated
1657,an
1658,iron
1659,curtain
1660,fell
1661,apartheid
1662,ended
1663,there
1664,s
1665,more
1666,democracy
1667,we
1668,virtually
1669,eliminated
1670,certain
1671,diseases
1672,like
1673,polio
1674,we
1675,ve
1676,cut
1677,extreme
1678,poverty
1679,drastically
1680,we
1681,ve
1682,cut
1683,infant
1684,mortality
1685,by
1686,an
1687,enormous
1688,amount
1689,applause
1690,now
1691,i
1692,say
1693,all
1694,these
1695,things
1696,not
1697,to
1698,make
1699,you
1700,complacent
1701,we
1702,ve
1703,got
1704,a
1705,bunch
1706,of
1707,big
1708,problems
1709,to
1710,solve
1711,but
1712,i
1713,say
1714,it
1715,to
1716,point
1717,out
1718,that
1719,change
1720,has
1721,been
1722,a
1723,constant
1724,in
1725,our
1726,history
1727,and
1728,the
1729,reason
1730,america
1731,is
1732,better
1733,is
1734,because
1735,we
1736,didn
1737,t
1738,look
1739,backwards
1740,we
1741,didn
1742,t
1743,fear
1744,the
1745,future
1746,we
1747,seized
1748,the
1749,future
1750,and
1751,made
1752,it
1753,our
1754,own
1755,and
1756,that
1757,s
1758,exactly
1759,why
1760,it
1761,s
1762,always
1763,been
1764,young
1765,people
1766,like
1767,you
1768,that
1769,have
1770,brought
1771,about
1772,big
1773,change
1774,because
1775,you
1776,don
1777,t
1778,fear
1779,the
1780,future
1781,that
1782,leads
1783,me
1784,to
1785,my
1786,second
1787,point
1788,the
1789,world
1790,is
1791,more
1792,interconnected
1793,than
1794,ever
1795,before
1796,and
1797,it
1798,s
1799,becoming
1800,more
1801,connected
1802,every
1803,day
1804,building
1805,walls
1806,won
1807,t
1808,change
1809,that
1810,applause
1811,look
1812,as
1813,president
1814,my
1815,first
1816,responsibility
1817,is
1818,always
1819,the
1820,security
1821,and
1822,prosperity
1823,of
1824,the
1825,united
1826,states
1827,and
1828,as
1829,citizens
1830,we
1831,all
1832,rightly
1833,put
1834,our
1835,country
1836,first
1837,but
1838,if
1839,the
1840,past
1841,two
1842,decades
1843,have
1844,taught
1845,us
1846,anything
1847,it
1848,s
1849,that
1850,the
1851,biggest
1852,challenges
1853,we
1854,face
1855,cannot
1856,be
1857,solved
1858,in
1859,isolation
1860,applause
1861,when
1862,overseas
1863,states
1864,start
1865,falling
1866,apart
1867,they
1868,become
1869,breeding
1870,grounds
1871,for
1872,terrorists
1873,and
1874,ideologies
1875,of
1876,nihilism
1877,and
1878,despair
1879,that
1880,ultimately
1881,can
1882,reach
1883,our
1884,shores
1885,when
1886,developing
1887,countries
1888,don
1889,t
1890,have
1891,functioning
1892,health
1893,systems
1894,epidemics
1895,like
1896,zika
1897,or
1898,ebola
1899,can
1900,spread
1901,and
1902,threaten
1903,americans
1904,too
1905,and
1906,a
1907,wall
1908,won
1909,t
1910,stop
1911,that
1912,applause
1913,if
1914,we
1915,want
1916,to
1917,close
1918,loopholes
1919,that
1920,allow
1921,large
1922,corporations
1923,and
1924,wealthy
1925,individuals
1926,to
1927,avoid
1928,paying
1929,their
1930,fair
1931,share
1932,of
1933,taxes
1934,we
1935,ve
1936,got
1937,to
1938,have
1939,the
1940,cooperation
1941,of
1942,other
1943,countries
1944,in
1945,a
1946,global
1947,financial
1948,system
1949,to
1950,help
1951,enforce
1952,financial
1953,laws
1954,the
1955,point
1956,is
1957,to
1958,help
1959,ourselves
1960,we
1961,ve
1962,got
1963,to
1964,help
1965,others
1966,applause
1967,not
1968,pull
1969,up
1970,the
1971,drawbridge
1972,and
1973,try
1974,to
1975,keep
1976,the
1977,world
1978,out
1979,applause
1980,and
1981,engagement
1982,does
1983,not
1984,just
1985,mean
1986,deploying
1987,our
1988,military
1989,there
1990,are
1991,times
1992,where
1993,we
1994,must
1995,take
1996,military
1997,action
1998,to
1999,protect
2000,ourselves
2001,and
2002,our
2003,allies
2004,and
2005,we
2006,are
2007,in
2008,awe
2009,of
2010,and
2011,we
2012,are
2013,grateful
2014,for
2015,the
2016,men
2017,and
2018,women
2019,who
2020,make
2021,up
2022,the
2023,finest
2024,fighting
2025,force
2026,the
2027,world
2028,has
2029,ever
2030,known
2031,applause
2032,but
2033,i
2034,worry
2035,if
2036,we
2037,think
2038,that
2039,the
2040,entire
2041,burden
2042,of
2043,our
2044,engagement
2045,with
2046,the
2047,world
2048,is
2049,up
2050,to
2051,the
2052,1
2053,percent
2054,who
2055,serve
2056,in
2057,our
2058,military
2059,and
2060,the
2061,rest
2062,of
2063,us
2064,can
2065,just
2066,sit
2067,back
2068,and
2069,do
2070,nothing
2071,they
2072,can
2073,t
2074,shoulder
2075,the
2076,entire
2077,burden
2078,and
2079,engagement
2080,means
2081,using
2082,all
2083,the
2084,levers
2085,of
2086,our
2087,national
2088,power
2089,and
2090,rallying
2091,the
2092,world
2093,to
2094,take
2095,on
2096,our
2097,shared
2098,challenges
2099,you
2100,look
2101,at
2102,something
2103,like
2104,trade
2105,for
2106,example
2107,we
2108,live
2109,in
2110,an
2111,age
2112,of
2113,global
2114,supply
2115,chains
2116,and
2117,cargo
2118,ships
2119,that
2120,crisscross
2121,oceans
2122,and
2123,online
2124,commerce
2125,that
2126,can
2127,render
2128,borders
2129,obsolete
2130,and
2131,a
2132,lot
2133,of
2134,folks
2135,have
2136,legitimate
2137,concerns
2138,with
2139,the
2140,way
2141,globalization
2142,has
2143,progressed
2144,that
2145,s
2146,one
2147,of
2148,the
2149,changes
2150,that
2151,s
2152,been
2153,taking
2154,place
2155,jobs
2156,shipped
2157,overseas
2158,trade
2159,deals
2160,that
2161,sometimes
2162,put
2163,workers
2164,and
2165,businesses
2166,at
2167,a
2168,disadvantage
2169,but
2170,the
2171,answer
2172,isn
2173,t
2174,to
2175,stop
2176,trading
2177,with
2178,other
2179,countries
2180,in
2181,this
2182,global
2183,economy
2184,that
2185,s
2186,not
2187,even
2188,possible
2189,the
2190,answer
2191,is
2192,to
2193,do
2194,trade
2195,the
2196,right
2197,way
2198,by
2199,negotiating
2200,with
2201,other
2202,countries
2203,so
2204,that
2205,they
2206,raise
2207,their
2208,labor
2209,standards
2210,and
2211,their
2212,environmental
2213,standards
2214,and
2215,we
2216,make
2217,sure
2218,they
2219,don
2220,t
2221,impose
2222,unfair
2223,tariffs
2224,on
2225,american
2226,goods
2227,or
2228,steal
2229,american
2230,intellectual
2231,property
2232,that
2233,s
2234,how
2235,we
2236,make
2237,sure
2238,that
2239,international
2240,rules
2241,are
2242,consistent
2243,with
2244,our
2245,values
2246,including
2247,human
2248,rights
2249,and
2250,ultimately
2251,that
2252,s
2253,how
2254,we
2255,help
2256,raise
2257,wages
2258,here
2259,in
2260,america
2261,that
2262,s
2263,how
2264,we
2265,help
2266,our
2267,workers
2268,compete
2269,on
2270,a
2271,level
2272,playing
2273,field
2274,building
2275,walls
2276,won
2277,t
2278,do
2279,that
2280,applause
2281,it
2282,won
2283,t
2284,boost
2285,our
2286,economy
2287,and
2288,it
2289,won
2290,t
2291,enhance
2292,our
2293,security
2294,either
2295,isolating
2296,or
2297,disparaging
2298,muslims
2299,suggesting
2300,that
2301,they
2302,should
2303,be
2304,treated
2305,differently
2306,when
2307,it
2308,comes
2309,to
2310,entering
2311,this
2312,country
2313,applause
2314,that
2315,is
2316,not
2317,just
2318,a
2319,betrayal
2320,of
2321,our
2322,values
2323,applause
2324,that
2325,s
2326,not
2327,just
2328,a
2329,betrayal
2330,of
2331,who
2332,we
2333,are
2334,it
2335,would
2336,alienate
2337,the
2338,very
2339,communities
2340,at
2341,home
2342,and
2343,abroad
2344,who
2345,are
2346,our
2347,most
2348,important
2349,partners
2350,in
2351,the
2352,fight
2353,against
2354,violent
2355,extremism
2356,suggesting
2357,that
2358,we
2359,can
2360,build
2361,an
2362,endless
2363,wall
2364,along
2365,our
2366,borders
2367,and
2368,blame
2369,our
2370,challenges
2371,on
2372,immigrants
2373,that
2374,doesn
2375,t
2376,just
2377,run
2378,counter
2379,to
2380,our
2381,history
2382,as
2383,the
2384,world
2385,s
2386,melting
2387,pot
2388,it
2389,contradicts
2390,the
2391,evidence
2392,that
2393,our
2394,growth
2395,and
2396,our
2397,innovation
2398,and
2399,our
2400,dynamism
2401,has
2402,always
2403,been
2404,spurred
2405,by
2406,our
2407,ability
2408,to
2409,attract
2410,strivers
2411,from
2412,every
2413,corner
2414,of
2415,the
2416,globe
2417,that
2418,s
2419,how
2420,we
2421,became
2422,america
2423,why
2424,would
2425,we
2426,want
2427,to
2428,stop
2429,it
2430,now
2431,applause
2432,audience
2433,member
2434,four
2435,more
2436,years
2437,the
2438,president
2439,can
2440,t
2441,do
2442,it
2443,laughter
2444,which
2445,brings
2446,me
2447,to
2448,my
2449,third
2450,point
2451,facts
2452,evidence
2453,reason
2454,logic
2455,an
2456,understanding
2457,of
2458,science
2459,these
2460,are
2461,good
2462,things
2463,applause
2464,these
2465,are
2466,qualities
2467,you
2468,want
2469,in
2470,people
2471,making
2472,policy
2473,these
2474,are
2475,qualities
2476,you
2477,want
2478,to
2479,continue
2480,to
2481,cultivate
2482,in
2483,yourselves
2484,as
2485,citizens
2486,applause
2487,that
2488,might
2489,seem
2490,obvious
2491,laughter
2492,that
2493,s
2494,why
2495,we
2496,honor
2497,bill
2498,moyers
2499,or
2500,dr
2501,burnell
2502,we
2503,traditionally
2504,have
2505,valued
2506,those
2507,things
2508,but
2509,if
2510,you
2511,were
2512,listening
2513,to
2514,today
2515,s
2516,political
2517,debate
2518,you
2519,might
2520,wonder
2521,where
2522,this
2523,strain
2524,of
2525,anti
2526,intellectualism
2527,came
2528,from
2529,applause
2530,so
2531,class
2532,of
2533,2016
2534,let
2535,me
2536,be
2537,as
2538,clear
2539,as
2540,i
2541,can
2542,be
2543,in
2544,politics
2545,and
2546,in
2547,life
2548,ignorance
2549,is
2550,not
2551,a
2552,virtue
2553,applause
2554,it
2555,s
2556,not
2557,cool
2558,to
2559,not
2560,know
2561,what
2562,you
2563,re
2564,talking
2565,about
2566,applause
2567,that
2568,s
2569,not
2570,keeping
2571,it
2572,real
2573,or
2574,telling
2575,it
2576,like
2577,it
2578,is
2579,laughter
2580,that
2581,s
2582,not
2583,challenging
2584,political
2585,correctness
2586,that
2587,s
2588,just
2589,not
2590,knowing
2591,what
2592,you
2593,re
2594,talking
2595,about
2596,applause
2597,and
2598,yet
2599,we
2600,ve
2601,become
2602,confused
2603,about
2604,this
2605,look
2606,our
2607,nation
2608,s
2609,founders
2610,franklin
2611,madison
2612,hamilton
2613,jefferson
2614,they
2615,were
2616,born
2617,of
2618,the
2619,enlightenment
2620,they
2621,sought
2622,to
2623,escape
2624,superstition
2625,and
2626,sectarianism
2627,and
2628,tribalism
2629,and
2630,no
2631,nothingness
2632,applause
2633,they
2634,believed
2635,in
2636,rational
2637,thought
2638,and
2639,experimentation
2640,and
2641,the
2642,capacity
2643,of
2644,informed
2645,citizens
2646,to
2647,master
2648,our
2649,own
2650,fates
2651,that
2652,is
2653,embedded
2654,in
2655,our
2656,constitutional
2657,design
2658,that
2659,spirit
2660,informed
2661,our
2662,inventors
2663,and
2664,our
2665,explorers
2666,the
2667,edisons
2668,and
2669,the
2670,wright
2671,brothers
2672,and
2673,the
2674,george
2675,washington
2676,carvers
2677,and
2678,the
2679,grace
2680,hoppers
2681,and
2682,the
2683,norman
2684,borlaugs
2685,and
2686,the
2687,steve
2688,jobses
2689,that
2690,s
2691,what
2692,built
2693,this
2694,country
2695,and
2696,today
2697,in
2698,every
2699,phone
2700,in
2701,one
2702,of
2703,your
2704,pockets
2705,laughter
2706,we
2707,have
2708,access
2709,to
2710,more
2711,information
2712,than
2713,at
2714,any
2715,time
2716,in
2717,human
2718,history
2719,at
