,0
511,our
512,vigilant
513,press
514,goes
515,right
516,on
517,probing
518,and
519,publishing
520,our
521,faults
522,and
523,our
524,follies
525,confirming
526,the
527,wisdom
528,of
529,the
530,framers
531,of
532,the
533,first
534,amendment
535,because
536,of
537,the
538,transfer
539,of
540,authority
541,in
542,our
543,form
544,of
545,government
546,affects
547,the
548,state
549,of
550,the
551,union
552,and
553,of
554,the
555,world
556,i
557,am
558,happy
559,to
560,report
561,to
562,you
563,that
564,the
565,current
566,transition
567,is
568,proceeding
569,very
570,well
571,i
572,was
573,determined
574,that
575,it
576,should
577,i
578,wanted
579,the
580,new
581,president
582,to
583,get
584,off
585,on
586,an
587,easier
588,start
589,than
590,i
591,had
592,when
593,i
594,became
595,president
596,on
597,august
598,9
599,1974
600,our
601,nation
602,was
603,deeply
604,divided
605,and
606,tormented
607,in
608,rapid
609,succession
610,the
611,vice
612,president
613,and
614,the
615,president
616,had
617,resigned
618,in
619,disgrace
620,we
621,were
622,still
623,struggling
624,with
625,the
626,after
627,effects
628,of
629,a
630,long
631,unpopular
632,and
633,bloody
634,war
635,in
636,southeast
637,asia
638,the
639,economy
640,was
641,unstable
642,and
643,racing
644,toward
645,the
646,worst
647,recession
648,in
649,40
650,years
651,people
652,were
653,losing
654,jobs
655,the
656,cost
657,of
658,living
659,was
660,soaring
661,the
662,congress
663,and
664,the
665,chief
666,executive
667,were
668,at
669,loggerheads
670,the
671,integrity
672,of
673,our
674,constitutional
675,process
676,and
677,other
678,institutions
679,was
680,being
681,questioned
682,for
683,more
684,than
685,15
686,years
687,domestic
688,spending
689,had
690,soared
691,as
692,federal
693,programs
694,multiplied
695,and
696,the
697,expense
698,escalated
699,annually
700,during
701,the
702,same
703,period
704,our
705,national
706,security
707,needs
708,were
709,steadily
710,shortchanged
711,in
712,the
713,grave
714,situation
715,which
716,prevailed
717,in
718,august
719,1974
720,our
721,will
722,to
723,maintain
724,our
725,international
726,leadership
727,was
728,in
729,doubt
730,i
731,asked
732,for
733,your
734,prayers
735,and
736,went
737,to
738,work
739,in
740,january
741,1975
742,i
743,reported
744,to
745,the
746,congress
747,that
748,the
749,state
750,of
751,the
752,union
753,was
754,not
755,good
756,i
757,proposed
758,urgent
759,action
760,to
761,improve
762,the
763,economy
764,and
765,to
766,achieve
767,energy
768,independence
769,in
770,10
771,years
772,i
773,reassured
774,america
775,s
776,allies
777,and
778,sought
779,to
780,reduce
781,the
782,danger
783,of
784,confrontation
785,with
786,potential
787,adversaries
788,i
789,pledged
790,a
791,new
792,direction
793,for
794,america
795,1975
796,was
797,a
798,year
799,of
800,difficult
801,decisions
802,but
803,americans
804,responded
805,with
806,realism
807,common
808,sense
809,and
810,self
811,discipline
812,by
813,january
814,1976
815,we
816,were
817,headed
818,in
819,a
820,new
821,direction
822,which
823,i
824,hold
825,to
826,be
827,the
828,right
829,direction
830,for
831,a
832,free
833,society
834,it
835,was
836,guided
837,by
838,the
839,belief
840,that
841,successful
842,problem
843,solving
844,requires
845,more
846,than
847,federal
848,action
849,alone
850,that
851,it
852,involves
853,a
854,full
855,partnership
856,among
857,all
858,branches
859,and
860,all
861,levels
862,of
863,government
864,and
865,public
866,policies
867,which
868,nurture
869,and
870,promote
871,the
872,creative
873,energies
874,of
875,private
876,enterprises
877,institutions
878,and
879,individual
880,citizens
881,a
882,year
883,ago
884,i
885,reported
886,that
887,the
888,state
889,of
890,the
891,union
892,was
893,better
894,in
895,many
896,ways
897,a
898,lot
899,better
900,but
901,still
902,not
903,good
904,enough
905,common
906,sense
907,told
908,me
909,to
910,stick
911,to
912,the
913,steady
914,course
915,we
916,were
917,on
918,to
919,continue
920,to
921,restrain
922,the
923,inflationary
924,growth
925,of
926,government
927,to
928,reduce
929,taxes
930,as
931,well
932,as
933,spending
934,to
935,return
936,local
937,decisions
938,to
939,local
940,officials
941,to
942,provide
943,for
944,long
945,range
946,sufficiency
947,in
948,energy
949,and
950,national
951,security
952,needs
953,i
954,resisted
955,the
956,immense
957,pressures
958,of
959,an
960,election
961,year
962,to
963,open
964,the
965,floodgates
966,of
967,federal
968,money
969,and
970,the
971,temptation
972,to
973,promise
974,more
975,than
976,i
977,could
978,deliver
979,i
980,told
981,it
982,as
983,it
984,was
985,to
986,the
987,american
988,people
989,and
990,demonstrated
991,to
992,the
993,world
994,that
995,in
996,our
997,spirited
998,political
999,competition
1000,as
1001,in
1002,this
1003,chamber
1004,americans
1005,can
1006,disagree
1007,without
1008,being
1009,disagreeable
1010,now
1011,after
1012,30
1013,months
1014,as
1015,your
1016,president
1017,i
1018,can
1019,say
1020,that
1021,while
1022,we
1023,still
1024,have
1025,a
1026,way
1027,to
1028,go
1029,i
1030,am
1031,proud
1032,of
1033,the
1034,long
1035,way
1036,we
1037,have
1038,come
1039,together
1040,i
1041,am
1042,proud
1043,of
1044,the
1045,part
1046,i
1047,have
1048,had
1049,in
1050,rebuilding
1051,confidence
1052,in
1053,the
1054,presidency
1055,confidence
1056,in
1057,our
1058,free
1059,system
1060,and
1061,confidence
1062,in
1063,our
1064,future
1065,once
1066,again
1067,americans
1068,believe
1069,in
1070,themselves
1071,in
1072,their
1073,leaders
1074,and
1075,in
1076,the
1077,promise
1078,that
1079,tomorrow
1080,holds
1081,for
1082,their
1083,children
1084,i
1085,am
1086,proud
1087,that
1088,today
1089,america
1090,is
1091,at
1092,peace
1093,none
1094,of
1095,our
1096,sons
1097,are
1098,fighting
1099,and
1100,dying
1101,in
1102,battle
1103,anywhere
1104,in
1105,the
1106,world
1107,and
1108,the
1109,chance
1110,for
1111,peace
1112,among
1113,all
1114,nations
1115,is
1116,improved
1117,by
1118,our
1119,determination
1120,to
1121,honor
1122,our
1123,vital
1124,commitments
1125,in
1126,defense
1127,of
1128,peace
1129,and
1130,freedom
1131,i
1132,am
1133,proud
1134,that
1135,the
1136,united
1137,states
1138,has
1139,strong
1140,defenses
1141,strong
1142,alliances
1143,and
1144,a
1145,sound
1146,and
1147,courageous
1148,foreign
1149,policy
1150,our
1151,alliances
1152,with
1153,major
1154,partners
1155,the
1156,great
1157,industrial
1158,democracies
1159,of
1160,western
1161,europe
1162,japan
1163,and
1164,canada
1165,have
1166,never
1167,been
1168,more
1169,solid
1170,consultations
1171,on
1172,mutual
1173,security
1174,defense
1175,and
1176,east
1177,west
1178,relations
1179,have
1180,grown
1181,closer
1182,collaboration
1183,has
1184,branched
1185,out
1186,into
1187,new
1188,fields
1189,such
1190,as
1191,energy
1192,economic
1193,policy
1194,and
1195,relations
1196,with
1197,the
1198,third
1199,world
1200,we
1201,have
1202,used
1203,many
1204,avenues
1205,for
1206,cooperation
1207,including
1208,summit
1209,meetings
1210,held
1211,among
1212,major
1213,allied
1214,countries
1215,the
1216,friendship
1217,of
1218,the
1219,democracies
1220,is
1221,deeper
1222,warmer
1223,and
1224,more
1225,effective
1226,than
1227,at
1228,any
1229,time
1230,in
1231,30
1232,years
1233,we
1234,are
1235,maintaining
1236,stability
1237,in
1238,the
1239,strategic
1240,nuclear
1241,balance
1242,and
1243,pushing
1244,back
1245,the
1246,specter
1247,of
1248,nuclear
1249,war
1250,a
1251,decisive
1252,step
1253,forward
1254,was
1255,taken
1256,in
1257,the
1258,vladivostok
1259,accord
1260,which
1261,i
1262,negotiated
1263,with
1264,general
1265,secretary
1266,brezhnev
1267,joint
1268,recognition
1269,that
1270,an
1271,equal
1272,ceiling
1273,should
1274,be
1275,placed
1276,on
1277,the
1278,number
1279,of
1280,strategic
1281,weapons
1282,on
1283,each
1284,side
1285,with
1286,resolve
1287,and
1288,wisdom
1289,on
1290,the
1291,part
1292,of
1293,both
1294,nations
1295,a
1296,good
1297,agreement
1298,is
1299,well
1300,within
1301,reach
1302,this
1303,year
1304,the
1305,framework
1306,for
1307,peace
1308,in
1309,the
1310,middle
1311,east
1312,has
1313,been
1314,built
1315,hopes
1316,for
1317,future
1318,progress
1319,in
1320,the
1321,middle
1322,east
1323,were
1324,stirred
1325,by
1326,the
1327,historic
1328,agreements
1329,we
1330,reached
1331,and
1332,the
1333,trust
1334,and
1335,confidence
1336,that
1337,we
1338,formed
1339,thanks
1340,to
1341,american
1342,leadership
1343,the
1344,prospects
1345,for
1346,peace
1347,in
1348,the
1349,middle
1350,east
1351,are
1352,brighter
1353,than
1354,they
1355,have
1356,been
1357,in
1358,three
1359,decades
1360,the
1361,arab
1362,states
1363,and
1364,israel
1365,continue
1366,to
1367,look
1368,to
1369,us
1370,to
1371,lead
1372,them
1373,from
1374,confrontation
1375,and
1376,war
1377,to
1378,a
1379,new
1380,era
1381,of
1382,accommodation
1383,and
1384,peace
1385,we
1386,have
1387,no
1388,alternative
1389,but
1390,to
1391,persevere
1392,and
1393,i
1394,am
1395,sure
1396,we
1397,will
1398,the
1399,opportunities
1400,for
1401,a
1402,final
1403,settlement
1404,are
1405,great
1406,and
1407,the
1408,price
1409,of
1410,failure
1411,is
1412,a
1413,return
1414,to
1415,the
1416,bloodshed
1417,and
1418,hatred
1419,that
1420,for
1421,too
1422,long
1423,have
1424,brought
1425,tragedy
1426,to
1427,all
1428,of
1429,the
1430,peoples
1431,of
1432,this
1433,area
1434,and
1435,repeatedly
1436,edged
1437,the
1438,world
1439,to
1440,the
1441,brink
1442,of
1443,war
1444,our
1445,relationship
1446,with
1447,the
1448,people
1449,s
1450,republic
1451,of
1452,china
1453,is
1454,proving
1455,its
1456,importance
1457,and
1458,its
1459,durability
1460,we
1461,are
1462,finding
1463,more
1464,and
1465,more
1466,common
1467,ground
1468,between
1469,our
1470,two
1471,countries
1472,on
1473,basic
1474,questions
1475,of
1476,international
1477,affairs
1478,in
1479,my
1480,two
1481,trips
1482,to
1483,asia
1484,as
1485,president
1486,we
1487,have
1488,reaffirmed
1489,america
1490,s
1491,continuing
1492,vital
1493,interest
1494,in
1495,the
1496,peace
1497,and
1498,security
1499,of
1500,asia
1501,and
1502,the
1503,pacific
1504,basin
1505,established
1506,a
1507,new
1508,partnership
1509,with
1510,japan
1511,confirmed
1512,our
1513,dedication
1514,to
1515,the
1516,security
1517,of
1518,korea
1519,and
1520,reinforced
1521,our
1522,ties
1523,with
1524,the
1525,free
1526,nations
1527,of
1528,southeast
1529,asia
1530,an
1531,historic
1532,dialog
1533,has
1534,begun
1535,between
1536,industrial
1537,nations
1538,and
1539,developing
1540,nations
1541,most
1542,proposals
1543,on
1544,the
1545,table
1546,are
1547,the
1548,initiatives
1549,of
1550,the
1551,united
1552,states
1553,including
1554,those
1555,on
1556,food
1557,energy
1558,technology
1559,trade
1560,investment
1561,and
1562,commodities
1563,we
1564,are
1565,well
1566,launched
1567,on
1568,this
1569,process
1570,of
1571,shaping
1572,positive
1573,and
1574,reliable
1575,economic
1576,relations
1577,between
1578,rich
1579,nations
1580,and
1581,poor
1582,nations
1583,over
1584,the
1585,long
1586,term
1587,we
1588,have
1589,made
1590,progress
1591,in
1592,trade
1593,negotiations
1594,and
1595,avoided
1596,protectionism
1597,during
1598,recession
1599,we
1600,strengthened
1601,the
1602,international
1603,monetary
1604,system
1605,during
1606,the
1607,past
1608,two
1609,years
1610,the
1611,free
1612,world
1613,s
1614,most
1615,important
1616,economic
1617,powers
1618,have
1619,already
1620,brought
1621,about
1622,important
1623,changes
1624,that
1625,serve
1626,both
1627,developed
1628,and
1629,developing
1630,economies
1631,the
1632,momentum
1633,already
1634,achieved
1635,must
1636,be
1637,nurtured
1638,and
1639,strengthened
1640,for
1641,the
1642,prosperity
1643,of
1644,the
1645,rich
1646,and
1647,poor
1648,depends
1649,upon
1650,it
1651,in
1652,latin
1653,america
1654,our
1655,relations
1656,have
1657,taken
1658,on
1659,a
1660,new
1661,maturity
1662,and
1663,a
1664,sense
1665,of
1666,common
1667,enterprise
1668,in
1669,africa
1670,the
1671,quest
1672,for
1673,peace
1674,racial
1675,justice
1676,and
1677,economic
1678,progress
1679,is
1680,at
1681,a
1682,crucial
1683,point
1684,the
1685,united
1686,states
1687,in
1688,close
1689,cooperation
1690,with
1691,the
1692,united
1693,kingdom
1694,is
1695,actively
1696,engaged
1697,in
1698,this
1699,historic
1700,process
1701,will
1702,change
1703,come
1704,about
1705,by
1706,warfare
1707,and
1708,chaos
1709,and
1710,foreign
1711,intervention
1712,or
1713,will
1714,it
1715,come
1716,about
1717,by
1718,negotiated
1719,and
1720,fair
1721,solutions
1722,ensuring
1723,majority
1724,rule
1725,minority
1726,rights
1727,and
1728,economic
1729,advance
1730,america
1731,is
1732,committed
1733,to
1734,the
1735,side
1736,of
1737,peace
1738,and
1739,justice
1740,and
1741,to
1742,the
1743,principle
1744,that
1745,africa
1746,should
1747,shape
1748,its
1749,own
1750,future
1751,free
1752,of
1753,outside
1754,intervention
1755,american
1756,leadership
1757,has
1758,helped
1759,to
1760,stimulate
1761,new
1762,international
1763,efforts
1764,to
1765,stem
1766,the
1767,proliferation
1768,of
1769,nuclear
1770,weapons
1771,and
1772,to
1773,shape
1774,a
1775,comprehensive
1776,treaty
1777,governing
1778,the
1779,use
1780,of
1781,oceans
1782,i
1783,am
1784,gratified
1785,by
1786,these
1787,accomplishments
1788,they
1789,constitute
1790,a
1791,record
1792,of
1793,broad
1794,success
1795,for
1796,america
1797,and
1798,for
1799,the
1800,peace
1801,and
1802,prosperity
1803,of
1804,all
1805,mankind
1806,this
1807,administration
1808,leaves
1809,to
1810,its
1811,successor
1812,a
1813,world
1814,in
1815,better
1816,condition
1817,than
1818,we
1819,found
1820,we
1821,leave
1822,as
1823,well
1824,a
1825,solid
1826,foundation
1827,for
1828,progress
1829,on
1830,a
1831,range
1832,of
1833,issues
1834,that
1835,are
1836,vital
1837,to
1838,the
1839,well
1840,being
1841,of
1842,america
1843,what
1844,has
1845,been
1846,achieved
1847,in
1848,the
1849,field
1850,of
1851,foreign
1852,affairs
1853,and
1854,what
1855,can
1856,be
1857,accomplished
1858,by
1859,the
1860,new
1861,administration
1862,demonstrate
1863,the
1864,genius
1865,of
1866,americans
1867,working
1868,together
1869,for
1870,the
1871,common
1872,good
1873,it
1874,is
1875,this
1876,our
1877,remarkable
1878,ability
1879,to
1880,work
1881,together
1882,that
1883,has
1884,made
1885,us
1886,a
1887,unique
1888,nation
1889,it
1890,is
1891,congress
1892,the
1893,president
1894,and
1895,the
1896,people
1897,striving
1898,for
1899,a
1900,better
1901,world
1902,i
1903,know
1904,all
1905,patriotic
1906,americans
1907,want
1908,this
1909,nation
1910,s
1911,foreign
1912,policy
1913,to
1914,succeed
1915,i
1916,urge
1917,members
1918,of
1919,my
1920,party
1921,in
1922,this
1923,congress
1924,to
1925,give
1926,the
1927,new
1928,president
1929,loyal
1930,support
1931,in
1932,this
1933,area
1934,i
1935,express
1936,the
1937,hope
1938,that
1939,this
1940,new
1941,congress
1942,will
1943,reexamine
1944,its
1945,constitutional
1946,role
1947,in
1948,international
1949,affairs
1950,the
1951,exclusive
1952,right
1953,to
1954,declare
1955,war
1956,the
1957,duty
1958,to
1959,advise
1960,and
1961,consent
1962,on
1963,the
1964,part
1965,of
1966,the
1967,senate
1968,the
1969,power
1970,of
1971,the
1972,purse
1973,on
1974,the
1975,part
1976,of
1977,the
1978,house
1979,are
1980,ample
1981,authority
1982,for
1983,the
1984,legislative
1985,branch
1986,and
1987,should
1988,be
1989,jealously
1990,guarded
1991,but
1992,because
1993,we
1994,may
1995,have
1996,been
1997,too
1998,careless
1999,of
2000,these
2001,powers
2002,in
2003,the
2004,past
2005,does
2006,not
2007,justify
2008,congressional
2009,intrusion
2010,into
2011,or
2012,obstruction
2013,of
2014,the
2015,proper
2016,exercise
2017,of
2018,presidential
2019,responsibilities
2020,now
2021,or
2022,in
2023,the
2024,future
2025,there
2026,can
2027,be
2028,only
2029,one
2030,commander
2031,in
2032,chief
2033,in
2034,these
2035,times
2036,crises
2037,cannot
2038,be
2039,managed
2040,and
2041,wars
2042,cannot
2043,be
2044,waged
2045,by
2046,committee
2047,nor
2048,can
2049,peace
2050,be
2051,pursued
2052,solely
2053,by
2054,parliamentary
2055,debate
2056,to
2057,the
2058,ears
2059,of
2060,the
2061,world
2062,the
2063,president
2064,speaks
2065,for
2066,the
2067,nation
2068,while
2069,he
2070,is
2071,of
2072,course
2073,ultimately
2074,accountable
2075,to
2076,the
2077,congress
2078,the
2079,courts
2080,and
2081,the
2082,people
2083,he
2084,and
2085,his
2086,emissaries
2087,must
2088,not
2089,be
2090,handicapped
2091,in
2092,advance
2093,in
2094,their
2095,relations
2096,with
2097,foreign
2098,governments
2099,as
2100,has
2101,sometimes
2102,happened
2103,in
2104,the
2105,past
2106,at
2107,home
2108,i
2109,am
2110,encouraged
2111,by
2112,the
2113,nation
2114,s
2115,recovery
2116,from
2117,the
2118,recession
2119,and
2120,our
2121,steady
2122,return
2123,to
2124,sound
2125,economic
2126,growth
2127,it
2128,is
2129,now
2130,continuing
2131,after
2132,the
2133,recent
2134,period
2135,of
2136,uncertainty
2137,which
2138,is
2139,part
2140,of
2141,the
2142,price
2143,we
2144,pay
2145,for
2146,free
2147,elections
2148,our
2149,most
2150,pressing
2151,need
2152,today
2153,and
2154,the
2155,future
2156,is
2157,more
2158,jobs
2159,productive
2160,permanent
2161,jobs
2162,created
2163,by
2164,a
2165,thriving
2166,economy
2167,we
2168,must
2169,revise
2170,our
2171,tax
2172,system
2173,both
2174,to
2175,ease
2176,the
2177,burden
2178,of
2179,heavy
2180,taxation
2181,and
2182,to
2183,encourage
2184,the
2185,investment
2186,necessary
2187,for
2188,the
2189,creation
2190,of
2191,productive
2192,jobs
2193,for
2194,all
2195,americans
2196,who
2197,want
2198,to
2199,work
2200,earlier
2201,this
2202,month
2203,i
2204,proposed
2205,a
2206,permanent
2207,income
2208,tax
2209,reduction
2210,of
2211,10
2212,billion
2213,below
2214,current
2215,levels
2216,including
2217,raising
2218,the
2219,personal
2220,exemption
2221,from
2222,750
2223,to
2224,1
2225,000
2226,i
2227,also
2228,recommended
2229,a
2230,series
2231,of
2232,measures
2233,to
2234,stimulate
2235,investment
2236,such
2237,as
2238,accelerated
2239,depreciation
2240,for
2241,new
2242,plants
2243,and
2244,equipment
2245,in
2246,areas
2247,of
2248,high
2249,unemployment
2250,a
2251,reduction
2252,in
2253,the
2254,corporate
2255,tax
2256,rate
2257,from
2258,48
2259,to
2260,46
2261,percent
2262,and
2263,eliminating
2264,the
2265,present
2266,double
2267,taxation
2268,of
2269,dividends
2270,i
2271,strongly
2272,urge
2273,the
2274,congress
2275,to
2276,pass
2277,these
2278,measures
2279,to
2280,help
2281,create
2282,the
2283,productive
2284,permanent
2285,jobs
2286,in
2287,the
2288,private
2289,economy
2290,that
2291,are
2292,so
2293,essential
2294,for
2295,our
2296,future
2297,all
2298,the
2299,basic
2300,trends
2301,are
2302,good
2303,we
2304,are
2305,not
2306,on
2307,the
2308,brink
2309,of
2310,another
2311,recession
2312,or
2313,economic
2314,disaster
2315,if
2316,we
2317,follow
2318,prudent
2319,policies
2320,that
2321,encourage
2322,productive
2323,investment
2324,and
2325,discourage
2326,destructive
2327,inflation
2328,we
2329,will
2330,come
2331,out
2332,on
2333,top
2334,and
2335,i
2336,am
2337,sure
2338,we
2339,will
2340,we
2341,have
2342,successfully
2343,cut
2344,inflation
2345,by
2346,more
2347,than
2348,half
2349,when
2350,i
2351,took
2352,office
2353,the
2354,consumer
2355,price
2356,index
2357,was
2358,rising
2359,at
2360,12
2361,2
2362,percent
2363,a
2364,year
2365,during
2366,1976
2367,the
2368,rate
2369,of
2370,inflation
2371,was
2372,5
2373,percent
2374,we
2375,have
2376,created
2377,more
2378,jobs
2379,over
2380,four
2381,million
2382,more
2383,jobs
2384,today
2385,than
2386,in
2387,the
2388,spring
2389,of
2390,1975
2391,throughout
2392,this
2393,nation
2394,today
2395,we
2396,have
2397,over
2398,88
2399,million
2400,people
2401,in
2402,useful
2403,productive
2404,jobs
2405,more
2406,than
2407,at
2408,any
2409,other
2410,time
2411,in
2412,our
2413,nation
2414,s
2415,history
2416,but
2417,there
2418,are
2419,still
2420,too
2421,many
2422,americans
2423,unemployed
2424,this
2425,is
2426,the
2427,greatest
2428,regret
2429,that
2430,i
2431,have
2432,as
2433,i
2434,leave
2435,office
2436,we
2437,brought
2438,about
2439,with
2440,the
2441,congress
2442,after
2443,much
2444,delay
2445,the
2446,renewal
2447,of
2448,the
2449,general
2450,revenue
2451,sharing
2452,we
2453,expanded
2454,community
2455,development
2456,and
2457,federal
2458,manpower
2459,programs
2460,we
2461,began
2462,a
2463,significant
2464,urban
2465,mass
2466,transit
2467,program
2468,federal
2469,programs
2470,today
2471,provide
2472,more
2473,funds
2474,for
2475,our
2476,states
2477,and
2478,local
2479,governments
2480,than
2481,ever
2482,before
2483,70
2484,billion
2485,for
2486,the
2487,current
2488,fiscal
2489,year
2490,through
2491,these
2492,programs
2493,and
2494,others
2495,that
2496,provide
2497,aid
2498,directly
2499,to
2500,individuals
2501,we
2502,have
2503,kept
2504,faith
2505,with
2506,our
2507,tradition
2508,of
2509,compassionate
2510,help
2511,for
2512,those
2513,who
2514,need
2515,it
2516,as
2517,we
2518,begin
2519,our
2520,third
2521,century
2522,we
2523,can
2524,be
2525,proud
2526,of
2527,the
2528,progress
2529,that
2530,we
2531,have
2532,made
2533,in
2534,meeting
2535,human
2536,needs
2537,for
2538,all
2539,of
2540,our
2541,citizens
2542,we
2543,have
2544,cut
2545,the
2546,growth
2547,of
2548,crime
2549,by
2550,nearly
2551,90
2552,percent
2553,two
2554,years
2555,ago
2556,crime
2557,was
2558,increasing
2559,at
2560,the
2561,rate
2562,of
2563,18
2564,percent
2565,annually
2566,in
2567,the
2568,first
2569,three
2570,quarters
2571,of
2572,1976
2573,that
2574,growth
2575,rate
2576,had
2577,been
2578,cut
2579,to
2580,2
2581,percent
2582,but
2583,crime
2584,and
2585,the
2586,fear
2587,of
2588,crime
2589,remains
2590,one
2591,of
2592,the
2593,most
2594,serious
2595,problems
2596,facing
2597,our
2598,citizens
2599,we
2600,have
2601,had
2602,some
2603,successes
2604,and
2605,there
2606,have
2607,been
2608,some
2609,disappointments
2610,bluntly
2611,i
2612,must
2613,remind
2614,you
2615,that
2616,we
2617,have
2618,not
2619,made
2620,satisfactory
2621,progress
2622,toward
2623,achieving
2624,energy
2625,independence
2626,energy
2627,is
2628,absolutely
2629,vital
2630,to
2631,the
2632,defense
2633,of
2634,our
2635,country
2636,to
2637,the
2638,strength
2639,of
2640,our
2641,economy
2642,and
2643,to
2644,the
2645,quality
2646,of
2647,our
2648,lives
2649,two
2650,years
2651,ago
2652,i
2653,proposed
2654,to
2655,the
2656,congress
2657,the
2658,first
2659,comprehensive
2660,national
2661,energy
2662,program
2663,a
2664,specific
2665,and
2666,coordinated
2667,set
2668,of
2669,measures
2670,that
2671,would
2672,end
2673,our
2674,vulnerability
2675,to
2676,embargo
2677,blockade
2678,or
2679,arbitrary
2680,price
2681,increases
2682,and
2683,would
2684,mobilize
2685,u
2686,s
2687,technology
2688,and
2689,resources
2690,to
2691,supply
2692,a
2693,significant
2694,share
2695,of
2696,the
2697,free
2698,world
2699,s
2700,energy
2701,after
2702,1985
2703,of
2704,the
2705,major
2706,energy
2707,proposals
2708,i
2709,submitted
2710,two
2711,years
2712,ago
2713,only
2714,half
2715,belatedly
2716,became
2717,law
2718,in
2719,1973
